term,ccode,section,enrolled
1169,ECE 200B,002,100
1169,ECE 200B,003,0
1169,ECE 205,001,145
1169,ECE 206,001,80
1169,ECE 207,001,104
1169,ECE 207,002,103
1169,ECE 209,001,85
1169,ECE 222,001,151
1169,ECE 222,002,118
1169,ECE 224,001,131
1169,ECE 224,002,63
1169,ECE 224,003,1
1169,ECE 240,001,148
1169,ECE 242,001,106
1169,ECE 242,002,102
1169,ECE 250,001,155
1169,ECE 250,002,0
1169,ECE 254,001,136
1169,ECE 290,001,146
1169,ECE 300A,001,2
1169,ECE 300B,001,127
1169,ECE 300B,002,12
1169,ECE 318,001,132
1169,ECE 318,002,4
1169,ECE 356,001,80
1169,ECE 356,002,1
1169,ECE 356,003,1
1169,ECE 358,001,93
1169,ECE 358,002,11
1169,ECE 361,001,67
1169,ECE 361,002,1
1169,ECE 390,001,128
1169,ECE 400A,001,0
1169,ECE 400B,001,3
1169,ECE 409,001,2
1169,ECE 413,001,1
1169,ECE 433,001,1
1169,ECE 444,001,1
1169,ECE 451,001,2
1169,ECE 458,001,3
1169,ECE 484,001,111
1169,ECE 600,001,8
1169,ECE 604,001,34
1169,ECE 606,001,61
1169,ECE 611,001,24
1169,ECE 613,001,44
1169,ECE 621,001,11
1169,ECE 630,001,14
1169,ECE 633,001,14
1169,ECE 635,001,12
1169,ECE 636,001,11
1169,ECE 637,001,9
1169,ECE 642,001,9
1169,ECE 647,001,0
1169,ECE 650,001,56
1169,ECE 651,001,54
1169,ECE 655,001,39
1169,ECE 661,001,13
1169,ECE 662,001,20
1169,ECE 671,001,19
1169,ECE 675,001,11
1169,ECE 682,001,11
1169,ECE 730,001,0
1169,ECE 730,002,6
1169,ECE 750,001,8
1169,ECE 750,002,12
1169,ECE 770,001,6
1169,ECE 6603PD,001,15
1169,ECE 6612PD,001,10
1169,ECE 6613PD,001,14
1169,CM 740,001,6
1169,CM 762,001,1
1169,CM 763,001,6
1169,CM 770,001,7
1169,MATBUS 470,001,55
1169,MATBUS 470,002,1
1169,MATBUS 471,001,44
1169,MATH 97,001,5
1169,MATH 103,001,40
1169,MATH 103,081,68
1169,MATH 104,001,77
1169,MATH 106,001,60
1169,MATH 109,001,191
1169,MATH 109,002,139
1169,MATH 109,003,101
1169,MATH 114,001,109
1169,MATH 114,002,111
1169,MATH 115,001,140
1169,MATH 115,002,122
1169,MATH 115,003,111
1169,MATH 115,004,105
1169,MATH 115,005,100
1169,MATH 115,006,77
1169,MATH 115,007,133
1169,MATH 115,008,1
1169,MATH 116,001,139
1169,MATH 116,002,138
1169,MATH 116,003,80
1169,MATH 116,004,120
1169,MATH 116,005,107
1169,MATH 116,006,106
1169,MATH 116,007,99
1169,MATH 116,008,78
1169,MATH 117,001,123
1169,MATH 117,002,150
1169,MATH 117,003,152
1169,MATH 117,004,119
1169,MATH 117,005,128
1169,MATH 117,006,1
1169,MATH 124,001,199
1169,MATH 127,001,107
1169,MATH 127,002,105
1169,MATH 127,003,117
1169,MATH 127,004,114
1169,MATH 127,005,105
1169,MATH 127,006,117
1169,MATH 127,007,90
1169,MATH 127,008,74
1169,MATH 127,009,60
1169,MATH 127,081,33
1169,MATH 128,001,112
1169,MATH 128,081,38
1169,MATH 135,001,59
1169,MATH 135,002,59
1169,MATH 135,003,60
1169,MATH 135,004,60
1169,MATH 135,005,57
1169,MATH 135,006,59
1169,MATH 135,007,51
1169,MATH 135,008,54
1169,MATH 135,009,60
1169,MATH 135,010,46
1169,MATH 135,011,43
1169,MATH 135,012,59
1169,MATH 135,013,56
1169,MATH 135,014,58
1169,MATH 135,015,59
1169,MATH 135,016,58
1169,MATH 135,017,51
1169,MATH 135,018,59
1169,MATH 135,019,58
1169,MATH 135,020,51
1169,MATH 135,021,60
1169,MATH 135,022,53
1169,MATH 135,023,58
1169,MATH 135,024,55
1169,MATH 135,025,53
1169,MATH 135,026,53
1169,MATH 135,027,57
1169,MATH 136,001,112
1169,MATH 136,002,86
1169,MATH 136,003,32
1169,MATH 136,081,37
1169,MATH 137,001,57
1169,MATH 137,002,172
1169,MATH 137,003,151
1169,MATH 137,004,169
1169,MATH 137,005,185
1169,MATH 137,006,158
1169,MATH 137,007,184
1169,MATH 137,008,155
1169,MATH 137,009,175
1169,MATH 137,010,100
1169,MATH 138,001,88
1169,MATH 138,002,97
1169,MATH 138,003,65
1169,MATH 145,001,96
1169,MATH 145,002,33
1169,MATH 147,001,92
1169,MATH 147,002,61
1169,MATH 207,001,27
1169,MATH 215,001,144
1169,MATH 217,001,54
1169,MATH 217,002,1
1169,MATH 218,001,66
1169,MATH 225,001,35
1169,MATH 227,001,140
1169,MATH 228,001,124
1169,MATH 229,001,19
1169,MATH 235,001,118
1169,MATH 235,002,72
1169,MATH 235,003,121
1169,MATH 235,004,93
1169,MATH 235,005,108
1169,MATH 237,001,103
1169,MATH 237,002,93
1169,MATH 237,003,97
1169,MATH 237,004,103
1169,MATH 237,005,103
1169,MATH 239,001,95
1169,MATH 239,002,83
1169,MATH 239,003,100
1169,MATH 239,004,91
1169,MATH 239,005,1
1169,MATH 245,001,42
1169,MATH 247,001,32
1169,MATH 249,001,20
1169,MATH 600,081,73
1169,MATH 640,081,49
1169,MATH 674,081,105
1169,MATH 674,082,85
1169,MATH 692,081,71
1169,MTHEL 131,001,187
1169,MTHEL 300,001,0
1169,MTHEL 300,002,0
1169,MTHEL 300,003,1
1169,STAT 3XX,001,1
1169,STAT 4XX,001,3
1169,STAT 202,001,255
1169,STAT 202,002,248
1169,STAT 206,001,116
1169,STAT 220,001,31
1169,STAT 221,001,25
1169,STAT 230,001,234
1169,STAT 230,002,200
1169,STAT 230,003,193
1169,STAT 230,004,110
1169,STAT 230,005,89
1169,STAT 230,081,77
1169,STAT 231,001,226
1169,STAT 231,002,222
1169,STAT 231,081,37
1169,STAT 240,001,31
1169,STAT 322,001,34
1169,STAT 330,001,148
1169,STAT 330,002,142
1169,STAT 330,003,0
1169,STAT 331,001,103
1169,STAT 331,002,94
1169,STAT 331,003,1
1169,STAT 332,001,162
1169,STAT 333,001,116
1169,STAT 333,002,105
1169,STAT 334,001,48
1169,STAT 334,002,0
1169,STAT 337,001,90
1169,STAT 341,001,74
1169,STAT 341,002,1
1169,STAT 371,001,134
1169,STAT 371,002,1
1169,STAT 372,001,63
1169,STAT 373,001,46
1169,STAT 430,001,33
1169,STAT 431,001,129
1169,STAT 431,002,0
1169,STAT 433,001,115
1169,STAT 441,001,47
1169,STAT 441,002,1
1169,STAT 442,001,75
1169,STAT 442,002,1
1169,STAT 443,001,150
1169,STAT 443,002,1
1169,STAT 468,001,1
1169,STAT 830,001,20
1169,STAT 831,001,13
1169,STAT 833,001,17
1169,STAT 841,001,26
1169,STAT 842,001,8
1169,STAT 890,001,1
1169,STAT 901,001,44
1169,STAT 906,001,23
1169,STAT 931,001,9
1169,STAT 932,001,5
1169,STAT 946,001,5
1169,STAT 946,002,0
1169,STAT 974,001,12
1169,SYDE 101,001,96
1169,SYDE 101L,101,97
1169,SYDE 111,001,96
1169,SYDE 111,002,54
1169,SYDE 113,001,97
1169,SYDE 113,002,55
1169,SYDE 121,001,98
1169,SYDE 161,001,96
1169,SYDE 181,001,98
1169,SYDE 182,001,100
1169,SYDE 202,001,78
1169,SYDE 212,001,77
1169,SYDE 252,001,80
1169,SYDE 252,002,87
1169,SYDE 262,001,77
1169,SYDE 283,001,2
1169,SYDE 283,002,0
1169,SYDE 286,001,80
1169,SYDE 292,001,89
1169,SYDE 312,001,1
1169,SYDE 352,001,1
1169,SYDE 372,001,1
1169,SYDE 401,001,82
1169,SYDE 411,001,86
1169,SYDE 461,001,67
1169,SYDE 533,001,50
1169,SYDE 543,001,51
1169,SYDE 553,001,12
1169,SYDE 575,001,59
1169,SYDE 677,001,16
1169,SYDE 682,001,7
1169,SYDE 730,001,4
1169,SYDE 730,002,1
1169,SYDE 740,001,10
1169,SYDE 750,001,4
1169,SYDE 770,001,3
1169,SYDE 770,002,1
1169,SYDE 770,003,1
1169,SYDE 780,001,8
1169,EARTH 2XX,001,1
1169,EARTH 3XX,001,1
1169,EARTH 121,001,252
1169,EARTH 121,002,1
1169,EARTH 123,001,127
1169,EARTH 231,001,83
1169,EARTH 235,001,79
1169,EARTH 260,001,101
1169,EARTH 331,001,46
1169,EARTH 342,001,91
1169,EARTH 342,002,31
1169,EARTH 359,001,61
1169,EARTH 421,001,60
1169,EARTH 440,001,39
1169,EARTH 444,001,57
1169,EARTH 458,001,54
1169,EARTH 461,001,17
1169,EARTH 626,001,0
1169,EARTH 627,001,10
1169,EARTH 650,001,9
1169,EARTH 653,001,11
1169,EARTH 668,001,3
1169,EARTH 691,001,5
1169,EARTH 691,002,5
1169,EARTH 691,003,1
1169,EARTH 692,001,0
1169,EARTH 692,002,0
1169,EARTH 692,003,0
1169,EARTH 695,001,6
1169,SE 101,001,131
1169,SE 101,101,131
1169,SE 201,001,116
1169,SE 212,001,59
1169,SE 212,002,62
1169,SE 302,001,137
1169,SE 380,001,141
1169,SE 380,002,5
1169,SE 390,001,143
1169,SE 463,001,3
1169,SE 464,001,137
1169,SE 464,002,2
1169,SE 464,003,1
1169,SE 490,001,3
1169,BIOL 1XX,001,1
1169,BIOL 2XX,001,1
1169,BIOL 3XX,001,1
1169,BIOL 110,001,263
1169,BIOL 120,001,1
1169,BIOL 130,001,437
1169,BIOL 130,002,430
1169,BIOL 130,003,441
1169,BIOL 130,081,92
1169,BIOL 150,001,432
1169,BIOL 225,001,104
1169,BIOL 239,081,91
1169,BIOL 240,001,376
1169,BIOL 240,002,375
1169,BIOL 266,001,126
1169,BIOL 266,002,1
1169,BIOL 273,001,1
1169,BIOL 273,081,112
1169,BIOL 301,001,438
1169,BIOL 303,001,329
1169,BIOL 308,001,374
1169,BIOL 309,001,262
1169,BIOL 310,001,32
1169,BIOL 321,001,24
1169,BIOL 325,001,92
1169,BIOL 342,001,102
1169,BIOL 345,001,94
1169,BIOL 350,001,119
1169,BIOL 354,001,153
1169,BIOL 370,001,86
1169,BIOL 377,001,45
1169,BIOL 403,001,17
1169,BIOL 434,001,92
1169,BIOL 439,001,172
1169,BIOL 443,001,94
1169,BIOL 444,001,34
1169,BIOL 447,001,78
1169,BIOL 448,001,18
1169,BIOL 450,001,1
1169,BIOL 452,001,12
1169,BIOL 455,001,29
1169,BIOL 456,001,14
1169,BIOL 458,001,22
1169,BIOL 462,001,127
1169,BIOL 469,001,39
1169,BIOL 473,001,91
1169,BIOL 483,001,71
1169,BIOL 486,001,18
1169,BIOL 605,001,10
1169,BIOL 618,001,3
1169,BIOL 669,001,0
1169,BIOL 680,001,1
1169,BIOL 680,002,1
1169,BIOL 680,003,1
1169,BIOL 680,004,1
1169,BIOL 680,005,1
1169,BIOL 681,001,1
1169,BIOL 681,002,2
1169,BIOL 681,003,0
1169,BIOL 681,004,0
1169,BIOL 681,005,0
1169,BIOL 690,001,17
1169,ACC 770,001,0
1169,ACC 772,001,0
1169,ACC 781,001,6
1169,ENGL 2XX,001,6
1169,ENGL 3XX,001,1
1169,ENGL 100A,001,39
1169,ENGL 100B,001,23
1169,ENGL 101A,001,32
1169,ENGL 101A,002,13
1169,ENGL 101A,003,1
1169,ENGL 101B,001,32
1169,ENGL 101B,081,35
1169,ENGL 108A,001,39
1169,ENGL 108A,002,33
1169,ENGL 108D,001,33
1169,ENGL 108E,001,25
1169,ENGL 108F,001,40
1169,ENGL 108P,001,36
1169,ENGL 108P,002,33
1169,ENGL 108P,003,38
1169,ENGL 108T,001,32
1169,ENGL 109,001,23
1169,ENGL 109,002,23
1169,ENGL 109,003,25
1169,ENGL 109,004,25
1169,ENGL 109,005,25
1169,ENGL 109,006,25
1169,ENGL 109,007,24
1169,ENGL 109,008,22
1169,ENGL 109,009,24
1169,ENGL 109,010,24
1169,ENGL 109,011,24
1169,ENGL 109,012,25
1169,ENGL 109,013,24
1169,ENGL 109,014,23
1169,ENGL 109,015,25
1169,ENGL 109,016,25
1169,ENGL 109,017,24
1169,ENGL 109,018,25
1169,ENGL 109,019,25
1169,ENGL 109,020,23
1169,ENGL 109,021,23
1169,ENGL 109,022,25
1169,ENGL 109,023,24
1169,ENGL 109,024,23
1169,ENGL 109,025,24
1169,ENGL 109,026,25
1169,ENGL 109,027,24
1169,ENGL 109,028,25
1169,ENGL 109,029,25
1169,ENGL 109,030,24
1169,ENGL 109,031,23
1169,ENGL 109,032,24
1169,ENGL 109,033,22
1169,ENGL 109,034,25
1169,ENGL 109,035,24
1169,ENGL 109,036,25
1169,ENGL 109,037,23
1169,ENGL 109,038,22
1169,ENGL 109,039,24
1169,ENGL 109,081,363
1169,ENGL 119,001,17
1169,ENGL 119,002,19
1169,ENGL 119,003,19
1169,ENGL 119,004,25
1169,ENGL 140R,001,22
1169,ENGL 140R,002,24
1169,ENGL 140R,003,24
1169,ENGL 140R,004,30
1169,ENGL 140R,005,20
1169,ENGL 140R,006,24
1169,ENGL 140R,007,23
1169,ENGL 190,001,1
1169,ENGL 190,081,24
1169,ENGL 200A,001,30
1169,ENGL 200A,002,33
1169,ENGL 200A,003,31
1169,ENGL 200A,004,1
1169,ENGL 200A,081,28
1169,ENGL 200B,001,1
1169,ENGL 204,001,9
1169,ENGL 208A,001,33
1169,ENGL 208C,001,1
1169,ENGL 208G,001,18
1169,ENGL 208M,001,13
1169,ENGL 210C,001,37
1169,ENGL 210E,001,35
1169,ENGL 210F,001,1
1169,ENGL 210F,081,149
1169,ENGL 210H,001,24
1169,ENGL 210I,001,21
1169,ENGL 211,001,0
1169,ENGL 213,001,7
1169,ENGL 220A,001,1
1169,ENGL 251A,001,25
1169,ENGL 251A,002,21
1169,ENGL 251A,003,24
1169,ENGL 251A,004,23
1169,ENGL 251A,081,28
1169,ENGL 291,001,7
1169,ENGL 291,002,1
1169,ENGL 292,001,32
1169,ENGL 292,002,34
1169,ENGL 293,001,20
1169,ENGL 293,002,1
1169,ENGL 294,001,26
1169,ENGL 295,001,20
1169,ENGL 303,001,1
1169,ENGL 305A,001,12
1169,ENGL 306A,081,42
1169,ENGL 306F,001,24
1169,ENGL 309A,001,38
1169,ENGL 309C,001,38
1169,ENGL 310B,001,0
1169,ENGL 313,001,16
1169,ENGL 315,081,37
1169,ENGL 320,001,38
1169,ENGL 322,001,0
1169,ENGL 330B,001,2
1169,ENGL 345,081,30
1169,ENGL 346,001,1
1169,ENGL 347,001,26
1169,ENGL 350A,001,17
1169,ENGL 362,001,27
1169,ENGL 362,081,24
1169,ENGL 365,001,3
1169,ENGL 366,001,0
1169,ENGL 371,001,18
1169,ENGL 378,001,0
1169,ENGL 378,002,0
1169,ENGL 392A,001,31
1169,ENGL 451A,001,6
1169,ENGL 451A,002,2
1169,ENGL 460D,001,2
1169,ENGL 485,001,17
1169,ENGL 486,001,7
1169,ENGL 700,001,22
1169,ENGL 705,001,2
1169,ENGL 710,001,5
1169,ENGL 735,001,2
1169,ENGL 760,001,9
1169,ENGL 788,001,12
1169,ENGL 799,001,13
