term,ccode,section,enrolled
1161,ECE 6601PD,001,16
1161,ECE 6614PD,001,34
1161,ECE 6615PD,001,12
1161,CM 730,001,1
1161,CM 750,001,9
1161,CM 761,001,3
1161,CM 764,001,1
1161,MATBUS 470,001,71
1161,MATBUS 470,002,1
1161,MATBUS 471,001,59
1161,MATBUS 472,001,34
1161,MATH 97,001,3
1161,MATH 103,081,32
1161,MATH 104,001,47
1161,MATH 104,081,50
1161,MATH 106,001,90
1161,MATH 118,001,62
1161,MATH 118,002,124
1161,MATH 118,003,63
1161,MATH 118,004,121
1161,MATH 118,005,102
1161,MATH 119,001,145
1161,MATH 119,002,115
1161,MATH 119,003,111
1161,MATH 121W,002,0
1161,MATH 122W,005,0
1161,MATH 127,001,94
1161,MATH 127,002,98
1161,MATH 127,003,76
1161,MATH 127,004,0
1161,MATH 127,081,33
1161,MATH 128,001,120
1161,MATH 128,002,79
1161,MATH 128,003,114
1161,MATH 128,004,115
1161,MATH 128,005,112
1161,MATH 128,006,112
1161,MATH 128,007,62
1161,MATH 128,081,36
1161,MATH 129W,003,1
1161,MATH 135,001,60
1161,MATH 135,002,59
1161,MATH 135,003,52
1161,MATH 135,004,58
1161,MATH 135,005,63
1161,MATH 135,006,60
1161,MATH 135,007,0
1161,MATH 135,008,54
1161,MATH 135,009,50
1161,MATH 135,010,62
1161,MATH 136,001,121
1161,MATH 136,002,191
1161,MATH 136,003,137
1161,MATH 136,004,192
1161,MATH 136,005,191
1161,MATH 136,006,192
1161,MATH 136,007,61
1161,MATH 136,008,154
1161,MATH 136,009,0
1161,MATH 136,081,26
1161,MATH 137,001,24
1161,MATH 137,002,108
1161,MATH 137,003,121
1161,MATH 138,001,192
1161,MATH 138,002,221
1161,MATH 138,003,120
1161,MATH 138,004,192
1161,MATH 138,005,42
1161,MATH 138,006,134
1161,MATH 138,007,219
1161,MATH 138,008,60
1161,MATH 138,009,65
1161,MATH 138,010,0
1161,MATH 146,001,72
1161,MATH 148,001,61
1161,MATH 207,001,36
1161,MATH 215,001,110
1161,MATH 215,002,108
1161,MATH 217,001,71
1161,MATH 225,081,50
1161,MATH 228,001,34
1161,MATH 235,001,104
1161,MATH 235,002,141
1161,MATH 237,001,149
1161,MATH 237,002,118
1161,MATH 239,001,117
1161,MATH 239,002,116
1161,MATH 239,003,107
1161,MATH 247,001,5
1161,MATH 249,001,26
1161,MATH 631,081,26
1161,MATH 643,081,29
1161,MATH 647,081,65
1161,MATH 674,081,71
1161,MATH 674,082,54
1161,MATH 698,081,0
1161,MATH 699,081,26
1161,MTHEL 131,001,211
1161,STAT 2XX,001,1
1161,STAT 3XX,001,1
1161,STAT 4XX,001,3
1161,STAT 202,001,98
1161,STAT 202,002,113
1161,STAT 211,001,151
1161,STAT 211,002,111
1161,STAT 211,003,121
1161,STAT 220,001,26
1161,STAT 221,001,17
1161,STAT 230,001,119
1161,STAT 230,002,187
1161,STAT 230,081,65
1161,STAT 231,001,180
1161,STAT 231,002,192
1161,STAT 231,003,178
1161,STAT 231,004,41
1161,STAT 231,081,35
1161,STAT 241,001,26
1161,STAT 316,001,148
1161,STAT 321,001,48
1161,STAT 330,001,98
1161,STAT 330,002,86
1161,STAT 331,001,145
1161,STAT 332,001,84
1161,STAT 333,001,94
1161,STAT 333,002,96
1161,STAT 333,003,1
1161,STAT 340,001,147
1161,STAT 340,002,131
1161,STAT 371,001,82
1161,STAT 372,001,98
1161,STAT 372,002,1
1161,STAT 430,001,1
1161,STAT 431,001,144
1161,STAT 431,002,1
1161,STAT 435,001,23
1161,STAT 436,001,15
1161,STAT 437,001,13
1161,STAT 440,001,49
1161,STAT 443,001,121
1161,STAT 444,001,46
1161,STAT 450,001,124
1161,STAT 454,001,33
1161,STAT 835,001,1
1161,STAT 836,001,2
1161,STAT 837,001,6
1161,STAT 840,001,5
1161,STAT 844,001,2
1161,STAT 850,001,36
1161,STAT 854,001,19
1161,STAT 902,001,17
1161,STAT 908,001,10
1161,STAT 923,001,18
1161,STAT 935,001,7
1161,STAT 947,001,6
1161,SYDE 112,001,54
1161,SYDE 114,001,54
1161,SYDE 182,001,84
1161,SYDE 201,001,80
1161,SYDE 211,001,81
1161,SYDE 223,001,80
1161,SYDE 261,001,83
1161,SYDE 283,001,82
1161,SYDE 283,002,4
1161,SYDE 283,003,2
1161,SYDE 285,001,80
1161,SYDE 302,001,77
1161,SYDE 312,001,84
1161,SYDE 312,002,3
1161,SYDE 322,001,37
1161,SYDE 322,002,3
1161,SYDE 332,001,41
1161,SYDE 334,001,2
1161,SYDE 334,002,3
1161,SYDE 348,001,50
