term,ccode,section,enrolled
1191,ACTSC 4XX,001,1
1191,ACTSC 221,001,69
1191,ACTSC 231,001,147
1191,ACTSC 231,002,47
1191,ACTSC 232,001,73
1191,ACTSC 331,001,70
1191,ACTSC 371,001,149
1191,ACTSC 371,002,82
1191,ACTSC 371,003,1
1191,ACTSC 372,001,149
1191,ACTSC 372,002,1
1191,ACTSC 431,001,24
1191,ACTSC 433,001,73
1191,ACTSC 433,002,1
1191,ACTSC 446,001,47
1191,ACTSC 446,002,81
1191,ACTSC 446,003,3
1191,ACTSC 453,001,15
1191,ACTSC 455,001,37
1191,ACTSC 468,001,12
1191,ACTSC 471,001,11
1191,ACTSC 621,001,16
1191,ACTSC 622,001,16
1191,ACTSC 623,001,16
1191,ACTSC 624,001,16
1191,ACTSC 625,001,16
1191,ACTSC 833,001,6
1191,ACTSC 846,001,1
1191,ACTSC 855,001,9
1191,ACTSC 962,001,13
1191,ACTSC 963,001,5
1191,ACTSC 965,001,12
1191,ACTSC 971,001,22
1191,ACTSC 991,001,2
1191,AMATH 231,001,56
1191,AMATH 242,001,55
1191,AMATH 250,001,92
1191,AMATH 250,002,98
1191,AMATH 250,003,1
1191,AMATH 331,001,60
1191,AMATH 332,001,45
1191,AMATH 342,001,28
1191,AMATH 350,001,90
1191,AMATH 353,001,66
1191,AMATH 361,001,26
1191,AMATH 361,002,1
1191,AMATH 373,001,43
1191,AMATH 383,001,25
1191,AMATH 451,001,39
1191,AMATH 455,001,26
1191,AMATH 475,001,22
1191,AMATH 495,001,1
1191,AMATH 655,001,5
1191,AMATH 675,001,2
1191,AMATH 741,001,17
1191,AMATH 753,001,9
1191,AMATH 777,001,6
1191,AMATH 851,001,9
1191,AMATH 876,001,10
1191,AMATH 882,001,9
1191,AMATH 900,001,3
1191,AMATH 900,002,5
1191,AMATH 900,003,1
1191,AMATH 900,004,1
1191,CS 3XX,001,5
1191,CS 4XX,001,3
1191,CS 100,081,430
1191,CS 105,001,60
1191,CS 106,001,54
1191,CS 106,002,115
1191,CS 115,001,74
1191,CS 115,002,90
1191,CS 115,003,88
1191,CS 115,004,90
1191,CS 116,001,73
1191,CS 116,002,76
1191,CS 116,003,94
1191,CS 116,004,95
1191,CS 116,005,92
1191,CS 116,006,95
1191,CS 116,007,94
1191,CS 116,008,92
1191,CS 135,001,84
1191,CS 135,002,88
1191,CS 136,001,89
1191,CS 136,002,89
1191,CS 136,003,90
1191,CS 136,004,90
1191,CS 136,005,90
1191,CS 136,006,90
1191,CS 136,007,55
1191,CS 136,008,90
1191,CS 136,009,84
1191,CS 136,010,90
1191,CS 138,001,128
1191,CS 146,001,86
1191,CS 200,001,95
1191,CS 212W,001,1
1191,CS 230,001,207
1191,CS 230,002,2
1191,CS 234,001,0
1191,CS 234,002,1
1191,CS 240,001,78
1191,CS 240,002,50
1191,CS 240,003,64
1191,CS 240E,001,41
1191,CS 241,001,79
1191,CS 241,002,76
1191,CS 241,003,75
1191,CS 245,001,100
1191,CS 245,002,78
1191,CS 246,001,92
1191,CS 246,002,88
1191,CS 251,001,69
1191,CS 251,002,74
1191,CS 251,003,77
1191,CS 330,001,149
1191,CS 330,002,52
1191,CS 330,003,77
1191,CS 330,004,3
1191,CS 335,001,97
1191,CS 338,001,156
1191,CS 341,001,90
1191,CS 341,002,90
1191,CS 341,003,89
1191,CS 341,004,90
1191,CS 341,005,87
1191,CS 341,006,3
