term,ccode,section,enrolled
1185,PHYS 777,004,14
1185,PHYS 777,005,11
1185,PHYS 789,001,1
1185,PHYS 789,002,1
1185,CO 250,001,116
1185,CO 250,002,117
1185,CO 250,081,100
1185,CO 327,001,15
1185,CO 342,001,53
1185,CO 351,001,48
1185,CO 380,001,78
1185,CO 454,001,42
1185,CO 471,001,14
1185,CO 671,001,8
1185,CO 739,001,4
1185,QIC 890,001,5
1185,QIC 891,001,0
1185,QIC 891,002,0
1185,QIC 891,003,0
1185,QIC 891,004,0
1185,QIC 891,005,0
1185,QIC 891,006,0
1185,QIC 891,007,0
1185,QIC 891,008,3
1185,COMM 321,001,63
1185,COMM 433,001,15
1185,ECE 102,001,126
1185,ECE 102,002,126
1185,ECE 106,001,121
1185,ECE 106,002,124
1185,ECE 108,001,126
1185,ECE 108,002,126
1185,ECE 124,001,127
1185,ECE 124,002,130
1185,ECE 140,001,119
1185,ECE 140,002,117
1185,ECE 200A,001,0
1185,ECE 200B,001,127
1185,ECE 200B,002,0
1185,ECE 206,001,31
1185,ECE 207,001,133
1185,ECE 209,001,29
1185,ECE 224,001,112
1185,ECE 242,001,134
1185,ECE 250,001,1
1185,ECE 254,001,107
1185,ECE 300A,001,103
1185,ECE 300A,002,88
1185,ECE 300A,003,0
1185,ECE 300B,001,0
1185,ECE 316,001,105
1185,ECE 316,002,91
1185,ECE 327,001,66
1185,ECE 327,002,96
1185,ECE 331,001,40
1185,ECE 351,001,70
1185,ECE 351,002,89
1185,ECE 358,001,93
1185,ECE 375,001,41
1185,ECE 380,001,105
1185,ECE 380,002,92
1185,ECE 400A,001,329
1185,ECE 400A,002,0
1185,ECE 400B,001,3
1185,ECE 403,001,32
1185,ECE 413,001,24
1185,ECE 429,001,48
1185,ECE 432,001,11
1185,ECE 445,001,49
1185,ECE 452,001,19
1185,ECE 454,001,95
1185,ECE 454,002,86
1185,ECE 455,001,50
1185,ECE 457A,001,44
1185,ECE 457A,002,140
1185,ECE 458,001,125
1185,ECE 462,001,50
1185,ECE 463,001,40
1185,ECE 473,001,49
1185,ECE 475,001,15
1185,ECE 481,001,6
1185,ECE 486,001,41
1185,ECE 603,001,20
1185,ECE 608,001,25
1185,ECE 612,001,13
1185,ECE 632,001,29
1185,ECE 652,001,53
1185,ECE 657,001,48
1185,ECE 659,001,13
1185,ECE 663,001,12
1185,ECE 665,001,14
1185,ECE 700,001,8
1185,ECE 710,001,10
1185,ECE 730,001,3
1185,ECE 730,002,3
1185,ECE 738,001,8
1185,ECE 770,001,5
1185,ECE 770,002,3
1185,ECE 780,001,0
1185,ECE 780,002,7
1185,ECE 782,001,8
1185,ECE 6607PD,081,10
1185,ECE 6608PD,081,7
1185,ECE 6617PD,081,8
1185,CM 761,001,1
1185,CM 764,001,0
1185,MATH 97,001,0
1185,MATH 106,081,103
1185,MATH 115,001,27
1185,MATH 115,002,0
1185,MATH 117,001,20
1185,MATH 118,001,47
1185,MATH 118,002,76
1185,MATH 118,003,97
1185,MATH 118,004,106
1185,MATH 118,005,0
1185,MATH 119,001,124
1185,MATH 119,002,119
1185,MATH 127,001,50
1185,MATH 127,081,50
1185,MATH 128,001,72
1185,MATH 128,081,111
1185,MATH 135,001,84
1185,MATH 136,001,30
1185,MATH 136,002,73
1185,MATH 136,003,99
1185,MATH 136,081,74
1185,MATH 137,001,16
1185,MATH 137,081,10
1185,MATH 138,001,92
1185,MATH 138,002,71
1185,MATH 138,081,41
1185,MATH 207,001,18
1185,MATH 213,001,118
1185,MATH 218,001,71
1185,MATH 225,001,39
1185,MATH 228,081,32
1185,MATH 235,001,111
1185,MATH 235,002,119
1185,MATH 235,003,112
1185,MATH 235,004,32
1185,MATH 235,081,184
1185,MATH 237,001,150
1185,MATH 237,002,116
1185,MATH 237,003,100
1185,MATH 237,004,31
1185,MATH 239,001,118
1185,MATH 239,002,129
1185,MATH 239,003,151
1185,MATH 239,004,149
1185,MATH 245,001,19
1185,MATH 247,001,25
1185,MATH 455W,001,1
1185,MATH 636,081,46
1185,MATH 648,081,23
1185,MATH 674,081,8
1185,MATH 681,081,90
1185,MATH 690,081,35
1185,MATH 699,081,31
1185,MTHEL 131,001,50
1185,MTHEL 206A,001,7
1185,MTHEL 300,001,22
1185,MTHEL 300,002,22
1185,STAT 230,001,193
1185,STAT 230,002,88
1185,STAT 230,003,87
1185,STAT 230,004,34
1185,STAT 231,001,240
1185,STAT 231,002,230
1185,STAT 231,003,159
1185,STAT 231W,001,1
1185,STAT 330,001,140
1185,STAT 330,002,131
1185,STAT 331,001,203
1185,STAT 332,001,186
1185,STAT 333,001,135
1185,STAT 333,002,171
1185,STAT 334,001,33
1185,STAT 337,001,68
1185,STAT 340,001,204
1185,STAT 340,002,126
1185,STAT 371,001,89
1185,STAT 372,001,160
1185,STAT 430,001,95
1185,STAT 431,001,117
1185,STAT 440,001,30
1185,STAT 443,001,128
1185,STAT 444,001,0
1185,STAT 830,001,10
1185,STAT 840,001,9
1185,STAT 844,001,0
1185,STAT 938,001,5
1185,STAT 946,001,10
1185,STAT 947,001,1
1185,SYDE 102,001,91
1185,SYDE 112,001,89
1185,SYDE 114,001,91
1185,SYDE 162,001,91
1185,SYDE 182,001,90
1185,SYDE 192,001,91
1185,SYDE 211,001,50
1185,SYDE 252,001,100
1185,SYDE 301,001,80
1185,SYDE 311,001,82
1185,SYDE 351,001,86
1185,SYDE 351,002,80
1185,SYDE 361,001,78
1185,SYDE 381,001,81
1185,SYDE 383,001,81
1185,SYDE 644,001,23
1185,SYDE 661,001,12
1185,SYDE 683,001,9
1185,SYDE 730,001,1
1185,SYDE 740,001,3
1185,SYDE 740,002,1
1185,SYDE 750,001,4
1185,SYDE 750,002,1
1185,SYDE 770,001,0
1185,SYDE 780,001,4
1185,SYDE 780,002,1
1185,EARTH 121,081,279
1185,EARTH 153,001,2
1185,EARTH 221,001,85
1185,EARTH 232,001,59
1185,EARTH 458,001,148
1185,EARTH 652,001,4
1185,EARTH 671,001,29
1185,EARTH 695,001,1
1185,SE 202,001,124
1185,SE 401,001,93
1185,SE 463,001,36
1185,SE 463,002,55
1185,SE 490,001,94
1185,BIOL 110W,027,0
1185,BIOL 120,001,55
1185,BIOL 239,001,285
1185,BIOL 240,081,252
1185,BIOL 241,001,153
1185,BIOL 273,001,291
1185,BIOL 303,001,108
1185,BIOL 308,001,184
1185,BIOL 309,001,133
1185,BIOL 354,001,118
1185,BIOL 678,001,0
1185,BIOL 680,001,1
1185,BIOL 680,002,1
1185,BIOL 680,003,1
1185,BIOL 680,004,1
1185,BIOL 680,005,1
1185,BIOL 681,001,0
1185,BIOL 681,002,0
1185,BIOL 681,003,0
1185,BIOL 681,004,0
1185,BIOL 681,005,0
1185,ACC 605,001,24
1185,ACC 606,001,41
1185,ACC 606,002,42
1185,ACC 606,003,39
1185,ACC 609,001,14
1185,ACC 610,001,47
1185,ACC 610,002,44
1185,ACC 610,003,46
1185,ACC 610,004,44
1185,ACC 610,005,46
1185,ACC 623,001,67
1185,ACC 662,001,13
1185,ACC 690,001,38
1185,ACC 690,002,38
1185,ACC 690,003,44
1185,ACC 690,004,36
1185,ACC 690,005,43
1185,ACC 690,006,39
1185,ENGL 101B,081,29
1185,ENGL 108A,001,39
1185,ENGL 108D,001,31
1185,ENGL 108P,001,23
1185,ENGL 108P,002,39
1185,ENGL 109,001,21
1185,ENGL 109,002,25
1185,ENGL 109,003,25
1185,ENGL 109,081,301
1185,ENGL 119,001,26
1185,ENGL 119,002,26
1185,ENGL 119W,099,2
1185,ENGL 140R,001,17
1185,ENGL 140R,002,13
1185,ENGL 200B,001,30
1185,ENGL 200B,081,32
1185,ENGL 204,001,5
1185,ENGL 208A,001,27
1185,ENGL 210C,001,37
1185,ENGL 210F,081,226
1185,ENGL 251B,001,17
1185,ENGL 251B,081,23
1185,ENGL 292,081,28
1185,ENGL 294,001,20
1185,ENGL 306A,081,38
1185,ENGL 306F,001,33
1185,ENGL 309A,001,38
1185,ENGL 315,081,34
1185,ENGL 342,001,13
1185,ENGL 363,081,31
1185,ENGL 364,001,3
1185,ENGL 365,001,2
1185,ENGL 365,002,0
1185,ENGL 366,001,0
1185,ENGL 366,002,1
1185,ENGL 378,001,3
1185,ENGL 378,002,3
1185,ENGL 494,001,12
1185,ENGL 730,001,10
1185,ENGL 785,001,10
1185,ENGL 789,001,10
1185,ENGL 793,001,12
1185,ENGL 793,002,10
1185,ENGL 794,001,14
1185,ENGL 799,001,11
