term,ccode,section,enrolled
1205,ACTSC 221,001,0
1205,ACTSC 231,001,0
1205,ACTSC 231,081,0
1205,ACTSC 232,001,0
1205,ACTSC 331,001,0
1205,ACTSC 371,001,0
1205,ACTSC 371,002,0
1205,ACTSC 372,001,0
1205,ACTSC 431,001,0
1205,ACTSC 432,001,0
1205,ACTSC 445,001,0
1205,ACTSC 631,001,0
1205,ACTSC 632,001,0
1205,ACTSC 633,001,0
1205,ACTSC 634,001,0
1205,ACTSC 635,001,0
1205,ACTSC 845,001,0
1205,ACTSC 991,001,0
1205,ACTSC 991,002,0
1205,AMATH 231,001,0
1205,AMATH 242,001,0
1205,AMATH 250,001,0
1205,AMATH 250,081,0
1205,AMATH 332,001,0
1205,AMATH 351,001,0
1205,AMATH 353,001,0
1205,AMATH 495,001,0
1205,AMATH 495,002,0
1205,AMATH 900,001,0
1205,AMATH 900,002,0
1205,AMATH 900,003,0
1205,AMATH 900,004,0
1205,CS 100,081,0
1205,CS 115,001,0
1205,CS 115,002,0
1205,CS 116,001,0
1205,CS 116,002,0
1205,CS 116,003,0
1205,CS 136,001,0
1205,CS 136,002,0
1205,CS 136,003,0
1205,CS 200,001,0
1205,CS 230,001,0
1205,CS 231,001,0
1205,CS 231,002,0
1205,CS 234,001,0
1205,CS 234,002,0
1205,CS 240,001,0
1205,CS 240,002,0
1205,CS 240,003,0
1205,CS 240E,001,0
1205,CS 241,001,0
1205,CS 241,002,0
1205,CS 241,003,0
1205,CS 245,001,0
1205,CS 245,002,0
1205,CS 245,003,0
1205,CS 246,001,0
1205,CS 246,002,0
1205,CS 246,003,0
1205,CS 247,001,0
1205,CS 251,001,0
1205,CS 251,002,0
1205,CS 251,003,0
1205,CS 330,001,0
1205,CS 330,002,0
1205,CS 338,001,0
1205,CS 338,002,0
1205,CS 341,001,0
1205,CS 341,002,0
1205,CS 348,001,0
1205,CS 348,002,0
1205,CS 349,001,0
1205,CS 349,002,0
1205,CS 350,001,0
1205,CS 350,002,0
1205,CS 350,003,0
1205,CS 360,001,0
1205,CS 370,001,0
1205,CS 370,002,0
1205,CS 371,001,0
1205,CS 446,001,0
1205,CS 446,002,0
1205,CS 449,001,0
1205,CS 449,002,0
1205,CS 454,001,0
1205,CS 454,002,0
1205,CS 456,001,0
1205,CS 456,002,0
1205,CS 458,001,0
1205,CS 458,002,0
1205,CS 466,001,0
1205,CS 475,001,0
1205,CS 480,001,0
1205,CS 480,002,0
1205,CS 486,001,0
1205,CS 486,002,0
1205,CS 486,003,0
1205,CS 488,001,0
1205,CS 490,001,0
1205,CS 492,001,0
1205,CS 499R,001,0
1205,CS 499R,002,0
1205,CS 499R,003,0
1205,CS 634,081,0
1205,CS 646,001,0
1205,CS 646,002,0
1205,CS 649,001,0
1205,CS 649,002,0
1205,CS 654,001,0
1205,CS 654,002,0
1205,CS 656,001,0
1205,CS 656,002,0
1205,CS 658,001,0
1205,CS 658,002,0
1205,CS 666,001,0
1205,CS 675,001,0
1205,CS 680,001,0
1205,CS 680,002,0
1205,CS 686,001,0
1205,CS 686,002,0
1205,CS 686,003,0
1205,CS 688,001,0
1205,CS 690A,001,0
1205,CS 846,001,0
1205,CS 846,002,0
1205,CS 848,001,0
1205,CS 858,001,0
1205,CS 860,001,0
1205,CS 860,002,0
1205,CS 867,001,0
1205,CS 889,001,0
1205,CS 898,001,0
1205,PMATH 320,001,0
1205,PMATH 330,081,0
1205,PMATH 332,001,0
1205,PMATH 336,001,0
1205,PMATH 340,001,0
1205,PMATH 347,001,0
1205,PMATH 351,001,0
1205,PMATH 352,001,0
1205,PMATH 441,001,0
1205,PMATH 450,001,0
1205,PMATH 641,001,0
1205,PMATH 650,001,0
1205,PHYS 112,001,0
1205,PHYS 112,081,0
1205,PHYS 115,001,0
1205,PHYS 122,081,0
1205,PHYS 234,001,0
1205,PHYS 239,001,0
1205,PHYS 242,001,0
1205,PHYS 260L,101,0
1205,PHYS 263,001,0
1205,PHYS 270,001,0
1205,PHYS 280,001,0
1205,PHYS 342,001,0
1205,PHYS 358,001,0
1205,PHYS 363,001,0
1205,PHYS 364,001,0
1205,PHYS 380,001,0
1205,PHYS 621,001,0
1205,PHYS 622,001,0
1205,PHYS 623,001,0
1205,PHYS 635,001,0
1205,PHYS 636,001,0
1205,PHYS 637,001,0
1205,PHYS 639,001,0
1205,PHYS 641,001,0
1205,PHYS 647,001,0
