term,ccode,section,enrolled
1139,AMATH 453,001,19
1139,AMATH 456,001,56
1139,AMATH 463,001,23
1139,AMATH 473,001,16
1139,AMATH 495,001,0
1139,AMATH 495,002,2
1139,AMATH 663,001,5
1139,AMATH 673,001,0
1139,AMATH 731,001,15
1139,AMATH 732,001,15
1139,AMATH 740,001,6
1139,AMATH 751,001,6
1139,AMATH 871,001,4
1139,AMATH 875,001,4
1139,AMATH 900,001,1
1139,CO 227,001,30
1139,CO 250,001,100
1139,CO 250,002,103
1139,CO 330,001,50
1139,CO 342,001,47
1139,CO 351,001,19
1139,CO 353,001,1
1139,CO 370,001,82
1139,CO 370,002,1
1139,CO 372,001,42
1139,CO 430,001,5
1139,CO 442,001,5
1139,CO 450,001,8
1139,CO 456,001,47
1139,CO 463,001,6
1139,CO 485,001,5
1139,CO 499,001,2
1139,CO 602,001,15
1139,CO 630,001,8
1139,CO 642,001,12
1139,CO 650,001,11
1139,CO 663,001,9
1139,CO 681,001,7
1139,CO 685,001,9
1139,CO 749,001,3
1139,CO 779,001,1
1139,CO 781,001,0
1139,PMATH 3XX,001,1
1139,PMATH 330,001,57
1139,PMATH 331,001,24
1139,PMATH 334,001,30
1139,PMATH 340,001,61
1139,PMATH 347,001,45
1139,PMATH 351,001,51
1139,PMATH 352,001,1
1139,PMATH 440,001,0
1139,PMATH 445,001,0
1139,PMATH 451,001,11
1139,PMATH 451,081,28
1139,PMATH 453,001,0
1139,PMATH 465,001,21
1139,PMATH 499,001,1
1139,PMATH 651,001,6
1139,PMATH 651,081,0
1139,PMATH 665,001,5
1139,PMATH 740,001,22
1139,PMATH 745,001,45
1139,PMATH 753,001,30
1139,PMATH 822,001,8
1139,PMATH 900,001,16
1139,PMATH 944,001,4
1139,PMATH 955,001,7
1139,COMM 231,001,223
1139,COMM 231,002,0
1139,COMM 321,001,1
1139,COMM 421,001,37
1139,COMM 431,001,20
1139,CM 740,001,12
1139,CM 762,001,1
1139,CM 763,001,8
1139,CM 770,001,9
1139,MATBUS 470,001,77
1139,MATBUS 470,002,1
1139,MATBUS 471,001,51
1139,MATBUS 472,001,0
1139,MTHEL 131,001,236
1139,MTHEL 131,002,1
1139,SE 101,001,153
1139,SE 101,101,153
1139,SE 201,001,128
1139,SE 212,001,130
1139,SE 302,001,104
1139,SE 390,001,105
1139,SE 463,001,105
1139,ACC 770,001,1
1139,ACC 772,001,0
1139,ACC 781,001,4
1139,ECE 100A,001,103
1139,ECE 100A,002,148
1139,ECE 100A,003,122
1139,ECE 100A,004,0
1139,ECE 100B,001,0
1139,ECE 103,001,1
1139,ECE 105,001,130
1139,ECE 105,002,159
1139,ECE 105,003,149
1139,ECE 105,004,152
1139,ECE 140,001,111
1139,ECE 140,002,159
1139,ECE 140,003,148
1139,ECE 140,004,153
1139,ECE 150,001,112
