term,ccode,section,enrolled
1181,CS 330,002,70
1181,CS 335,001,90
1181,CS 338,001,148
1181,CS 341,001,79
1181,CS 341,002,78
1181,CS 341,003,78
1181,CS 341,004,77
1181,CS 341,005,76
1181,CS 341,006,1
1181,CS 343,001,72
1181,CS 343,002,72
1181,CS 348,001,65
1181,CS 348,002,54
1181,CS 348,003,3
1181,CS 349,001,45
1181,CS 349,002,69
1181,CS 349,003,68
1181,CS 349,004,67
1181,CS 349,005,1
1181,CS 349,006,1
1181,CS 350,001,70
1181,CS 350,002,73
1181,CS 350,003,66
1181,CS 350,004,68
1181,CS 350,005,1
1181,CS 360,001,38
1181,CS 365,001,21
1181,CS 370,001,65
1181,CS 370,002,66
1181,CS 370,003,63
1181,CS 371,001,55
1181,CS 430,001,91
1181,CS 436,001,56
1181,CS 442,001,57
1181,CS 444,001,34
1181,CS 445,001,32
1181,CS 446,001,62
1181,CS 447,001,60
1181,CS 448,001,14
1181,CS 449,001,61
1181,CS 449,002,1
1181,CS 450,001,42
1181,CS 451,001,37
1181,CS 451,002,35
1181,CS 451,003,1
1181,CS 452,001,17
1181,CS 454,001,57
1181,CS 454,002,56
1181,CS 456,001,53
1181,CS 456,002,56
1181,CS 456,003,2
1181,CS 458,001,63
1181,CS 458,002,62
1181,CS 462,001,26
1181,CS 467,001,20
1181,CS 476,001,55
1181,CS 482,001,19
1181,CS 484,001,1
1181,CS 484,002,1
1181,CS 485,001,31
1181,CS 485,002,2
1181,CS 486,001,82
1181,CS 486,002,76
1181,CS 486,003,3
1181,CS 486,004,0
1181,CS 487,001,22
1181,CS 488,001,42
1181,CS 488,002,2
1181,CS 488,003,2
1181,CS 488,004,1
1181,CS 489,001,11
1181,CS 489,002,112
1181,CS 489,003,64
1181,CS 490,001,35
1181,CS 492,001,45
1181,CS 492,002,41
1181,CS 492,003,1
1181,CS 499R,001,1
1181,CS 499R,002,1
1181,CS 499R,003,1
1181,CS 631,001,8
1181,CS 636,001,2
1181,CS 642,001,2
1181,CS 644,001,2
1181,CS 645,001,2
1181,CS 646,001,2
1181,CS 647,001,0
1181,CS 648,001,3
1181,CS 649,001,3
1181,CS 650,001,0
1181,CS 651,001,11
1181,CS 652,001,0
1181,CS 654,001,5
1181,CS 654,002,1
1181,CS 656,001,2
1181,CS 656,002,4
1181,CS 658,001,0
1181,CS 658,002,3
1181,CS 662,001,2
1181,CS 676,001,7
1181,CS 682,001,1
1181,CS 685,001,14
1181,CS 686,001,8
1181,CS 686,002,3
1181,CS 687,001,3
1181,CS 688,001,1
1181,CS 698,001,4
1181,CS 698,002,25
1181,CS 698,003,11
1181,CS 698,004,1
1181,CS 761,001,0
1181,CS 778,001,7
1181,CS 779,001,8
1181,CS 792,001,15
1181,CS 792,081,23
1181,CS 798,001,17
1181,CS 798,002,14
1181,CS 846,001,23
1181,CS 848,001,13
1181,CS 854,001,14
1181,CS 856,001,0
1181,CS 867,001,1
1181,CS 886,001,14
1181,CS 889,001,28
1181,CS 889,002,23
1181,CS 898,001,5
1181,PMATH 331,001,27
1181,PMATH 332,001,38
1181,PMATH 333,001,55
1181,PMATH 334,001,27
1181,PMATH 340,001,62
1181,PMATH 348,001,50
1181,PMATH 352,001,37
1181,PMATH 365,001,48
1181,PMATH 370,001,50
1181,PMATH 432,001,21
1181,PMATH 441,001,0
1181,PMATH 446,001,20
1181,PMATH 450,001,31
1181,PMATH 451,001,24
1181,PMATH 464,001,10
1181,PMATH 467,001,0
1181,PMATH 499,001,1
1181,PMATH 632,001,4
1181,PMATH 641,001,0
1181,PMATH 646,001,1
1181,PMATH 650,001,1
1181,PMATH 651,001,3
1181,PMATH 667,001,0
1181,PMATH 764,001,6
1181,PMATH 940,001,5
1181,PMATH 945,001,16
1181,PMATH 950,001,12
1181,PMATH 950,002,21
1181,PMATH 965,001,0
1181,PMATH 990,001,1
1181,PHYS 10,001,230
1181,PHYS 111,001,188
1181,PHYS 111,002,267
1181,PHYS 111,081,114
1181,PHYS 112,001,343
1181,PHYS 112,002,196
1181,PHYS 121,081,59
1181,PHYS 122,001,138
1181,PHYS 122,002,175
1181,PHYS 124,001,225
1181,PHYS 125,001,89
1181,PHYS 175,001,122
1181,PHYS 233,001,0
1181,PHYS 234,001,107
1181,PHYS 239,001,21
1181,PHYS 242,001,64
1181,PHYS 260L,101,18
1181,PHYS 263,001,66
1181,PHYS 270,001,13
1181,PHYS 280,001,34
1181,PHYS 334,001,91
1181,PHYS 334,002,1
1181,PHYS 335,001,79
1181,PHYS 359,001,119
1181,PHYS 359,002,0
1181,PHYS 359,003,1
1181,PHYS 365,001,51
1181,PHYS 375,001,58
1181,PHYS 383,001,18
1181,PHYS 391,001,0
1181,PHYS 393,001,11
1181,PHYS 395,001,24
1181,PHYS 435,001,14
1181,PHYS 444,001,35
1181,PHYS 467,001,37
1181,PHYS 468,001,10
1181,PHYS 476,001,46
1181,PHYS 483,001,7
1181,PHYS 490,001,1
1181,PHYS 703,001,11
1181,PHYS 706,001,10
1181,PHYS 714,001,6
1181,PHYS 733,001,12
1181,PHYS 751,001,7
1181,PHYS 752,001,2
1181,PHYS 768,001,1
1181,PHYS 768,002,0
1181,PHYS 768,003,8
1181,PHYS 773,001,1
1181,PHYS 776,001,1
1181,PHYS 776,002,5
1181,PHYS 785,001,10
1181,PHYS 788,001,4
1181,CO 227,001,55
1181,CO 250,001,120
1181,CO 250,002,109
1181,CO 250,081,110
1181,CO 255,001,27
1181,CO 327,001,34
1181,CO 331,001,53
1181,CO 353,001,37
1181,CO 370,001,116
1181,CO 372,001,54
1181,CO 430,001,2
1181,CO 434,001,1
1181,CO 463,001,6
1181,CO 481,001,12
1181,CO 487,001,228
1181,CO 487,002,1
1181,CO 630,001,8
1181,CO 634,001,3
1181,CO 663,001,10
1181,CO 687,001,6
1181,CO 739,001,6
1181,CO 739,002,8
1181,CO 749,001,15
1181,CO 750,001,8
1181,CO 759,001,21
1181,QIC 750,001,14
1181,QIC 885,001,3
1181,QIC 890,001,10
1181,QIC 890,002,1
1181,QIC 890,003,1
1181,QIC 890,004,7
1181,COMM 231,001,158
1181,COMM 321,001,44
1181,COMM 400,001,60
1181,COMM 421,001,48
1181,COMM 421,002,2
1181,COMM 432,001,23
1181,ECE 100A,001,0
1181,ECE 100B,001,0
1181,ECE 102,001,162
1181,ECE 106,001,160
1181,ECE 106,002,141
1181,ECE 108,001,162
1181,ECE 124,001,162
1181,ECE 124,002,142
1181,ECE 140,001,144
1181,ECE 140,002,138
1181,ECE 200A,001,127
1181,ECE 200A,002,119
1181,ECE 200A,003,0
1181,ECE 200B,001,0
1181,ECE 205,001,127
1181,ECE 205,002,121
1181,ECE 222,001,128
1181,ECE 222,002,124
1181,ECE 222,003,0
1181,ECE 224,001,74
1181,ECE 224,002,2
1181,ECE 240,001,130
1181,ECE 240,002,122
1181,ECE 250,001,132
1181,ECE 250,002,132
1181,ECE 290,001,127
1181,ECE 290,002,120
1181,ECE 300A,001,132
1181,ECE 300A,002,0
1181,ECE 300B,001,97
1181,ECE 300B,002,93
1181,ECE 300B,003,0
1181,ECE 316,001,129
1181,ECE 316,002,2
1181,ECE 318,001,94
1181,ECE 318,002,94
1181,ECE 318,003,0
1181,ECE 318,004,7
1181,ECE 327,001,104
1181,ECE 331,001,34
1181,ECE 351,001,112
1181,ECE 356,001,133
1181,ECE 356,002,11
1181,ECE 358,001,123
1181,ECE 358,002,6
1181,ECE 361,001,72
1181,ECE 361,002,2
1181,ECE 375,001,35
1181,ECE 380,001,130
1181,ECE 390,001,103
1181,ECE 390,002,95
1181,ECE 400A,001,1
1181,ECE 400B,001,287
1181,ECE 404,001,5
1181,ECE 405,001,55
1181,ECE 406,001,119
1181,ECE 409,001,47
1181,ECE 416,001,18
1181,ECE 417,001,16
1181,ECE 423,001,31
1181,ECE 444,001,42
1181,ECE 451,001,6
1181,ECE 452,001,3
1181,ECE 453,001,24
1181,ECE 457B,001,79
1181,ECE 458,001,3
1181,ECE 459,001,145
1181,ECE 459,002,101
1181,ECE 464,001,26
1181,ECE 467,001,35
1181,ECE 473,001,1
1181,ECE 474,001,30
1181,ECE 477,001,5
1181,ECE 477,002,1
1181,ECE 488,001,45
1181,ECE 493,001,8
1181,ECE 493,002,26
1181,ECE 493,003,77
1181,ECE 602,001,58
1181,ECE 605,001,1
1181,ECE 610,001,15
1181,ECE 627,001,17
1181,ECE 628,001,11
1181,ECE 631,001,5
1181,ECE 634,001,9
1181,ECE 642,001,8
1181,ECE 653,001,51
1181,ECE 656,001,63
1181,ECE 657A,001,63
1181,ECE 666,001,25
1181,ECE 668,001,28
1181,ECE 672,001,18
1181,ECE 676,001,13
1181,ECE 677,001,6
1181,ECE 686,001,10
1181,ECE 688,001,5
1181,ECE 710,001,24
1181,ECE 710,002,0
1181,ECE 720,001,9
1181,ECE 730,001,11
1181,ECE 740,001,5
1181,ECE 770,001,0
1181,ECE 770,002,6
1181,ECE 784,001,1
1181,ECE 6601PD,081,18
1181,ECE 6614PD,081,9
1181,ECE 6615PD,081,10
1181,CM 730,001,0
1181,CM 750,001,13
1181,CM 761,001,4
1181,CM 762,001,0
1181,CM 763,001,2
1181,CM 764,001,7
1181,MATBUS 4XX,001,1
1181,MATBUS 4XX,002,1
1181,MATBUS 470,001,68
1181,MATBUS 470,002,0
1181,MATBUS 470,003,2
1181,MATBUS 471,001,88
1181,MATBUS 471,002,0
1181,MATBUS 472,001,48
1181,MATH 97,001,1
1181,MATH 103,081,39
1181,MATH 104,001,30
1181,MATH 104,081,42
1181,MATH 106,001,82
1181,MATH 114,001,39
1181,MATH 118,001,61
1181,MATH 118,002,148
1181,MATH 118,003,88
1181,MATH 118,004,111
1181,MATH 118,005,115
1181,MATH 118,006,1
1181,MATH 119,001,156
1181,MATH 119,002,140
1181,MATH 119,003,110
1181,MATH 127,001,97
1181,MATH 127,002,63
1181,MATH 127,003,98
1181,MATH 127,081,61
1181,MATH 128,001,119
1181,MATH 128,002,116
1181,MATH 128,003,118
1181,MATH 128,004,117
1181,MATH 128,005,101
1181,MATH 128,006,86
1181,MATH 128,007,100
1181,MATH 128,081,55
1181,MATH 129W,004,1
1181,MATH 135,001,59
1181,MATH 135,002,59
1181,MATH 135,003,41
1181,MATH 135,004,16
1181,MATH 135,005,15
1181,MATH 135,006,56
1181,MATH 135,007,60
1181,MATH 135,008,0
1181,MATH 135,009,58
1181,MATH 136,001,162
1181,MATH 136,002,160
1181,MATH 136,003,58
1181,MATH 136,004,128
1181,MATH 136,005,120
1181,MATH 136,006,161
1181,MATH 136,007,57
1181,MATH 136,008,160
1181,MATH 136,009,157
1181,MATH 136,081,28
1181,MATH 137,001,111
1181,MATH 137,002,108
1181,MATH 137,081,28
1181,MATH 138,001,181
1181,MATH 138,002,180
1181,MATH 138,003,180
1181,MATH 138,004,168
1181,MATH 138,005,76
1181,MATH 138,006,148
1181,MATH 138,007,167
1181,MATH 138,008,40
1181,MATH 138,009,68
1181,MATH 138,081,35
1181,MATH 146,001,37
1181,MATH 146,002,61
1181,MATH 148,001,58
1181,MATH 148,002,30
1181,MATH 207,001,26
1181,MATH 215,001,126
1181,MATH 215,002,121
1181,MATH 217,001,67
1181,MATH 225,081,51
1181,MATH 228,001,29
1181,MATH 235,001,143
1181,MATH 235,002,141
1181,MATH 237,001,148
1181,MATH 237,002,115
1181,MATH 239,001,96
1181,MATH 239,002,119
1181,MATH 239,003,115
1181,MATH 247,001,13
1181,MATH 249,001,40
1181,MATH 631,081,16
1181,MATH 641,081,30
1181,MATH 647,081,33
1181,MATH 674,081,89
1181,MATH 674,082,91
1181,MATH 674,083,22
1181,MATH 699,081,44
1181,MTHEL 131,001,130
1181,MTHEL 131,002,1
1181,MTHEL 300,001,5
1181,MTHEL 300,002,1
1181,STAT 2XX,001,1
1181,STAT 3XX,001,2
1181,STAT 4XX,001,3
1181,STAT 4XX,002,1
1181,STAT 202,001,113
1181,STAT 202,002,147
1181,STAT 211,001,147
1181,STAT 211,002,110
1181,STAT 211,003,117
1181,STAT 220,001,29
1181,STAT 221,001,25
1181,STAT 230,001,100
1181,STAT 230,002,134
1181,STAT 230,003,128
1181,STAT 230,081,73
1181,STAT 231,001,210
1181,STAT 231,002,248
1181,STAT 231,003,17
1181,STAT 231,004,83
1181,STAT 231,081,56
1181,STAT 241,001,72
1181,STAT 316,001,39
1181,STAT 321,001,52
1181,STAT 330,001,145
1181,STAT 330,002,84
1181,STAT 331,001,130
1181,STAT 331,002,1
1181,STAT 332,001,155
1181,STAT 333,001,182
1181,STAT 333,002,1
1181,STAT 340,001,141
1181,STAT 340,002,69
1181,STAT 340,003,1
1181,STAT 341,001,95
1181,STAT 371,001,91
1181,STAT 372,001,55
1181,STAT 431,001,130
1181,STAT 431,002,1
1181,STAT 435,001,6
1181,STAT 436,001,20
1181,STAT 437,001,21
1181,STAT 440,001,55
1181,STAT 441,001,70
1181,STAT 442,001,27
1181,STAT 443,001,157
1181,STAT 443,002,1
1181,STAT 444,001,65
1181,STAT 450,001,83
1181,STAT 450,002,1
1181,STAT 450,003,1
1181,STAT 454,001,44
1181,STAT 835,001,2
1181,STAT 836,001,5
1181,STAT 837,001,5
1181,STAT 840,001,8
1181,STAT 841,001,13
1181,STAT 842,001,0
1181,STAT 844,001,12
1181,STAT 847,001,11
1181,STAT 850,001,14
1181,STAT 854,001,21
1181,STAT 890,001,1
1181,STAT 902,001,13
1181,STAT 908,001,15
1181,STAT 923,001,10
1181,STAT 935,001,15
1181,STAT 946,001,1
1181,STAT 946,002,25
1181,STAT 946,003,30
1181,SYDE 112,001,66
1181,SYDE 114,001,68
1181,SYDE 182,001,99
1181,SYDE 201,001,91
1181,SYDE 211,001,93
1181,SYDE 223,001,94
1181,SYDE 261,001,89
1181,SYDE 283,001,91
1181,SYDE 283,002,6
1181,SYDE 283,003,0
1181,SYDE 283,004,0
1181,SYDE 285,001,90
1181,SYDE 302,001,57
1181,SYDE 312,001,85
1181,SYDE 312,002,1
1181,SYDE 322,001,27
1181,SYDE 322,002,12
1181,SYDE 332,001,45
1181,SYDE 334,001,4
1181,SYDE 334,002,7
1181,SYDE 348,001,32
1181,SYDE 351,001,97
1181,SYDE 352,001,62
1181,SYDE 352,002,16
1181,SYDE 362,001,71
1181,SYDE 362,002,16
1181,SYDE 372,001,61
1181,SYDE 384,001,17
1181,SYDE 402,001,91
1181,SYDE 462,001,81
1181,SYDE 522,001,105
1181,SYDE 531,001,7
1181,SYDE 542,001,50
1181,SYDE 544,001,18
1181,SYDE 552,001,12
1181,SYDE 556,001,13
1181,SYDE 575,001,0
1181,SYDE 621,001,8
1181,SYDE 633,001,15
1181,SYDE 642,001,17
1181,SYDE 652,001,0
1181,SYDE 655,001,9
1181,SYDE 673,001,0
1181,SYDE 675,001,30
1181,SYDE 750,001,3
1181,SYDE 750,002,5
1181,SYDE 750,003,11
1181,SYDE 750,004,5
1181,SYDE 760,001,2
1181,SYDE 770,001,10
1181,SYDE 780,001,0
1181,EARTH 2XX,001,2
1181,EARTH 122,001,299
1181,EARTH 221,001,40
1181,EARTH 232,001,29
1181,EARTH 238,001,81
1181,EARTH 270,001,246
1181,EARTH 281,001,83
1181,EARTH 332,001,27
1181,EARTH 333,001,61
1181,EARTH 336,001,55
1181,EARTH 358,001,81
1181,EARTH 435,001,13
1181,EARTH 437,001,23
1181,EARTH 438,001,26
1181,EARTH 439,001,31
1181,EARTH 456,001,44
1181,EARTH 459,001,36
1181,EARTH 460,001,12
1181,EARTH 471,001,37
1181,EARTH 491,001,24
1181,EARTH 620,001,4
1181,EARTH 621,001,10
1181,EARTH 622,001,7
1181,EARTH 638,001,1
1181,EARTH 654,001,12
1181,EARTH 656,001,1
1181,EARTH 658,001,4
1181,EARTH 691,001,0
1181,EARTH 691,002,2
1181,EARTH 691,003,1
1181,EARTH 691,004,1
1181,EARTH 691,005,0
1181,EARTH 691,006,1
1181,EARTH 692,001,3
1181,EARTH 692,002,0
1181,EARTH 692,003,1
1181,EARTH 692,004,1
1181,EARTH 692,005,1
1181,EARTH 692,006,1
1181,EARTH 695,001,11
1181,SE 102,001,137
1181,SE 301,001,109
1181,SE 350,001,109
1181,SE 350,002,1
1181,SE 402,001,142
1181,SE 465,001,113
1181,SE 491,001,144
1181,BIOL 2XX,001,2
1181,BIOL 3XX,001,1
1181,BIOL 3XX,002,1
1181,BIOL 4XX,001,1
1181,BIOL 120,001,251
1181,BIOL 130,001,235
1181,BIOL 165,001,285
1181,BIOL 211,001,142
1181,BIOL 239,001,384
1181,BIOL 239,002,405
1181,BIOL 239,003,1
1181,BIOL 241,001,319
1181,BIOL 273,001,406
1181,BIOL 273,002,386
1181,BIOL 280,001,7
1181,BIOL 302,001,232
1181,BIOL 331,001,155
1181,BIOL 341,001,164
1181,BIOL 341,002,1
1181,BIOL 346,001,56
1181,BIOL 351,001,94
1181,BIOL 355,001,284
1181,BIOL 359,001,347
1181,BIOL 360,001,151
1181,BIOL 361,001,197
1181,BIOL 365,001,125
1181,BIOL 371,001,52
1181,BIOL 373,001,637
1181,BIOL 382,001,37
1181,BIOL 383,001,44
1181,BIOL 414,001,62
1181,BIOL 428,001,7
1181,BIOL 431,001,75
1181,BIOL 432,001,89
1181,BIOL 433,001,33
1181,BIOL 438,001,21
1181,BIOL 441,001,12
1181,BIOL 441,101,12
1181,BIOL 442,001,14
1181,BIOL 449,001,94
1181,BIOL 450,001,99
1181,BIOL 450,101,99
1181,BIOL 465,001,44
1181,BIOL 475,001,20
1181,BIOL 484,001,44
1181,BIOL 485,001,40
1181,BIOL 487,001,4
1181,BIOL 489,001,43
1181,BIOL 490A,001,6
1181,BIOL 490B,001,2
1181,BIOL 492,001,0
1181,BIOL 498A,001,0
1181,BIOL 498B,001,0
1181,BIOL 602,001,2
1181,BIOL 610,001,6
1181,BIOL 614,001,19
1181,BIOL 629,001,4
1181,BIOL 631,001,14
1181,BIOL 636,001,3
1181,BIOL 680,001,1
1181,BIOL 680,002,1
1181,BIOL 680,003,1
1181,BIOL 680,004,1
1181,BIOL 680,005,0
1181,BIOL 681,001,0
1181,BIOL 681,002,2
1181,BIOL 681,003,0
1181,BIOL 681,004,0
1181,BIOL 681,005,0
1181,ACC 607,001,46
1181,ACC 607,002,49
1181,ACC 607,003,48
1181,ACC 607,004,56
1181,ACC 611,001,50
1181,ACC 611,002,50
1181,ACC 611,003,41
1181,ACC 611,004,38
1181,ACC 611,005,49
1181,ACC 650,001,62
1181,ACC 650,002,49
1181,ACC 650,003,51
1181,ACC 650,004,49
1181,ACC 652,001,39
1181,ACC 680,001,46
1181,ACC 680,002,48
1181,ACC 680,003,41
1181,ACC 680,004,45
1181,ACC 680,005,48
1181,ACC 685,001,53
1181,ACC 685,002,55
1181,ACC 690,001,28
1181,ACC 690,002,26
1181,ACC 690,003,22
1181,ACC 690,004,23
1181,ACC 701,001,0
1181,ACC 702,001,7
1181,ACC 750,001,4
1181,ACC 760,001,5
1181,ACC 784,001,0
1181,ACC 784,002,0
1181,ENGL 1XX,001,1
1181,ENGL 2XX,001,4
1181,ENGL 3XX,001,3
1181,ENGL 100C,001,8
1181,ENGL 101A,001,30
1181,ENGL 101B,001,40
1181,ENGL 101B,002,31
1181,ENGL 101B,081,38
1181,ENGL 108A,001,40
1181,ENGL 108A,002,35
1181,ENGL 108D,001,40
1181,ENGL 108D,002,36
1181,ENGL 108F,001,36
1181,ENGL 108P,001,39
1181,ENGL 108P,002,39
1181,ENGL 108T,001,37
1181,ENGL 109,001,24
1181,ENGL 109,002,26
1181,ENGL 109,003,24
1181,ENGL 109,004,22
1181,ENGL 109,005,24
1181,ENGL 109,006,23
1181,ENGL 109,007,23
1181,ENGL 109,008,24
1181,ENGL 109,009,24
1181,ENGL 109,010,25
1181,ENGL 109,011,24
1181,ENGL 109,012,25
1181,ENGL 109,013,24
1181,ENGL 109,014,24
1181,ENGL 109,015,24
1181,ENGL 109,016,24
1181,ENGL 109,017,0
1181,ENGL 109,018,22
1181,ENGL 109,019,25
1181,ENGL 109,020,25
1181,ENGL 109,021,25
1181,ENGL 109,022,21
1181,ENGL 109,023,25
1181,ENGL 109,024,25
1181,ENGL 109,025,25
1181,ENGL 109,026,25
1181,ENGL 109,027,24
1181,ENGL 109,081,357
1181,ENGL 119,001,24
1181,ENGL 119,002,26
1181,ENGL 119,003,26
1181,ENGL 119,004,25
1181,ENGL 119,005,25
1181,ENGL 119,006,24
1181,ENGL 119,007,25
1181,ENGL 140R,001,25
1181,ENGL 140R,002,24
1181,ENGL 140R,003,0
1181,ENGL 140R,004,25
1181,ENGL 190,001,24
1181,ENGL 200A,081,33
1181,ENGL 200B,001,23
1181,ENGL 200B,081,39
1181,ENGL 201,001,31
1181,ENGL 202A,081,29
1181,ENGL 203,001,6
1181,ENGL 208A,001,35
1181,ENGL 208B,001,40
1181,ENGL 208C,001,18
1181,ENGL 208N,001,8
1181,ENGL 210C,001,0
1181,ENGL 210C,002,1
1181,ENGL 210E,001,29
1181,ENGL 210F,081,176
1181,ENGL 220B,001,2
1181,ENGL 251A,081,25
1181,ENGL 251B,001,10
1181,ENGL 251B,002,25
1181,ENGL 251B,003,18
1181,ENGL 251B,081,24
1181,ENGL 292,081,40
1181,ENGL 293,001,18
1181,ENGL 306A,001,34
1181,ENGL 306A,002,38
1181,ENGL 306G,001,37
1181,ENGL 309B,001,34
1181,ENGL 309C,081,31
1181,ENGL 309G,001,30
1181,ENGL 318,001,24
1181,ENGL 325,001,23
1181,ENGL 343,001,14
1181,ENGL 346R,001,11
1181,ENGL 350A,001,20
1181,ENGL 363,001,23
1181,ENGL 365,001,0
1181,ENGL 365,002,1
1181,ENGL 366,001,0
1181,ENGL 378,001,19
1181,ENGL 378,002,4
1181,ENGL 392B,001,30
1181,ENGL 408A,001,22
1181,ENGL 408B,001,9
1181,ENGL 410F,001,18
1181,ENGL 460B,001,9
1181,ENGL 460C,001,1
1181,ENGL 460D,001,1
1181,ENGL 484,001,19
1181,ENGL 492,001,22
1181,ENGL 710,001,12
1181,ENGL 730,001,7
1181,ENGL 760,001,13
1181,ENGL 780,001,16
1181,ENGL 788,001,16
1181,ENGL 788,002,12
1181,ENGL 790,001,7
1181,ENGL 795,001,10
1181,ENGL 799,001,14
