term,ccode,section,enrolled
1145,ACTSC 221,001,90
1145,ACTSC 231,001,246
1145,ACTSC 232,001,112
1145,ACTSC 331,001,77
1145,ACTSC 371,001,187
1145,ACTSC 372,001,171
1145,ACTSC 431,001,145
1145,ACTSC 432,001,135
1145,ACTSC 445,001,150
1145,ACTSC 631,001,19
1145,ACTSC 632,001,19
1145,ACTSC 633,001,19
1145,ACTSC 634,001,19
1145,ACTSC 635,001,19
1145,ACTSC 831,001,1
1145,ACTSC 832,001,2
1145,ACTSC 845,001,4
1145,ACTSC 963,001,5
1145,ACTSC 991,001,12
1145,AMATH 231,001,45
1145,AMATH 242,001,35
1145,AMATH 250,001,157
1145,AMATH 332,001,37
1145,AMATH 351,001,38
1145,AMATH 353,001,29
1145,AMATH 495,001,0
1145,AMATH 495,002,2
1145,AMATH 900,001,1
1145,AMATH 900,002,1
1145,CS 100,081,181
1145,CS 115,001,144
1145,CS 116,001,110
1145,CS 116,002,106
1145,CS 136,001,103
1145,CS 136,002,100
1145,CS 200,001,26
1145,CS 212W,001,1
1145,CS 234,001,135
1145,CS 240,001,122
1145,CS 240,002,90
1145,CS 240,003,89
1145,CS 241,001,98
1145,CS 241,002,82
1145,CS 245,001,100
1145,CS 245,002,99
1145,CS 246,001,105
1145,CS 246,002,105
1145,CS 247,001,127
1145,CS 251,001,93
1145,CS 251,002,91
1145,CS 330,001,97
1145,CS 330,002,117
1145,CS 338,001,122
1145,CS 341,001,81
1145,CS 341,002,53
1145,CS 348,001,80
1145,CS 348,002,78
1145,CS 349,001,59
1145,CS 349,002,60
1145,CS 350,001,60
1145,CS 350,002,59
1145,CS 360,001,57
1145,CS 370,001,57
1145,CS 370,002,59
1145,CS 371,001,38
1145,CS 432,001,72
1145,CS 446,001,66
1145,CS 449,001,39
1145,CS 452,001,27
1145,CS 454,001,66
1145,CS 454,002,64
1145,CS 456,001,58
1145,CS 456,002,59
1145,CS 458,001,59
1145,CS 458,002,58
1145,CS 466,001,46
1145,CS 475,001,20
1145,CS 482,001,5
1145,CS 486,001,49
1145,CS 486,002,49
1145,CS 488,001,37
1145,CS 490,001,41
1145,CS 492,001,50
1145,CS 499R,001,2
1145,CS 499R,002,5
1145,CS 646,001,8
1145,CS 649,001,2
1145,CS 652,001,0
1145,CS 654,001,3
