term,ccode,section,enrolled
1179,CS 798,006,1
1179,CS 846,001,19
1179,CS 848,001,17
1179,CS 854,001,15
1179,CS 854,002,7
1179,CS 858,001,0
1179,CS 886,001,0
1179,CS 886,002,18
1179,CS 898,001,0
1179,CS 898,002,1
1179,CS 898,003,1
1179,PMATH 320,001,1
1179,PMATH 330,001,54
1179,PMATH 331,001,26
1179,PMATH 333,001,1
1179,PMATH 336,001,23
1179,PMATH 336,002,1
1179,PMATH 340,001,60
1179,PMATH 340,002,1
1179,PMATH 347,001,52
1179,PMATH 351,001,52
1179,PMATH 440,001,28
1179,PMATH 445,001,24
1179,PMATH 450,001,1
1179,PMATH 451,001,14
1179,PMATH 453,001,10
1179,PMATH 465,001,6
1179,PMATH 465,002,1
1179,PMATH 499,001,1
1179,PMATH 499,002,1
1179,PMATH 651,001,3
1179,PMATH 665,001,2
1179,PMATH 740,001,6
1179,PMATH 745,001,10
1179,PMATH 753,001,9
1179,PMATH 930,001,10
1179,PMATH 940,001,6
1179,PMATH 950,001,6
1179,PMATH 950,002,1
1179,PMATH 990,001,11
1179,PHYS 1XX,001,1
1179,PHYS 10,001,298
1179,PHYS 111,001,209
1179,PHYS 111,002,175
1179,PHYS 111,003,294
1179,PHYS 111,004,121
1179,PHYS 115,001,121
1179,PHYS 115,002,110
1179,PHYS 115,003,104
1179,PHYS 115,004,106
1179,PHYS 115,005,1
1179,PHYS 121,001,283
1179,PHYS 121,002,169
1179,PHYS 121,003,1
1179,PHYS 125,001,2
1179,PHYS 212W,001,1
1179,PHYS 224,001,22
1179,PHYS 225,001,49
1179,PHYS 236,001,131
1179,PHYS 256,001,134
1179,PHYS 256,002,56
1179,PHYS 275,001,111
1179,PHYS 342,001,116
1179,PHYS 358,001,74
1179,PHYS 358,002,1
1179,PHYS 363,001,67
1179,PHYS 364,001,39
1179,PHYS 380,001,39
1179,PHYS 434,001,68
1179,PHYS 442,001,46
1179,PHYS 454,001,37
1179,PHYS 474,001,19
1179,PHYS 475,001,40
1179,PHYS 490,001,1
1179,PHYS 491,001,14
1179,PHYS 601,001,29
1179,PHYS 602,001,30
1179,PHYS 603,001,30
1179,PHYS 604,001,30
1179,PHYS 605,001,31
1179,PHYS 611,001,31
1179,PHYS 701,001,17
1179,PHYS 704,001,22
1179,PHYS 709,001,0
1179,PHYS 767,001,5
1179,PHYS 768,001,0
1179,PHYS 771,001,2
1179,PHYS 771,002,2
1179,PHYS 771,003,1
1179,PHYS 771,004,4
1179,PHYS 771,005,2
1179,PHYS 771,006,1
1179,PHYS 771,007,2
1179,PHYS 771,008,1
1179,PHYS 771,009,1
1179,PHYS 777,001,2
1179,PHYS 781,001,8
1179,PHYS 786,001,12
1179,PHYS 788,001,1
1179,PHYS 789,001,0
1179,CO 227,001,40
1179,CO 250,001,112
1179,CO 250,002,101
1179,CO 255,001,14
1179,CO 330,001,34
1179,CO 342,001,69
1179,CO 351,001,66
1179,CO 367,001,19
1179,CO 370,001,126
1179,CO 372,001,35
1179,CO 442,001,13
1179,CO 450,001,12
1179,CO 456,001,65
1179,CO 456,002,1
1179,CO 485,001,18
1179,CO 499,001,1
1179,CO 602,001,13
1179,CO 642,001,14
1179,CO 650,001,16
1179,CO 681,001,9
1179,CO 685,001,19
1179,CO 739,001,8
1179,CO 749,001,5
1179,CO 749,002,3
1179,CO 750,001,0
1179,CO 789,001,1
1179,QIC 710,001,25
1179,QIC 820,001,22
1179,QIC 880,001,8
1179,QIC 890,001,2
1179,QIC 890,002,4
1179,COMM 231,001,150
1179,COMM 421,001,18
1179,COMM 431,001,25
1179,COMM 433,001,8
1179,ECE 103,001,0
1179,ECE 105,001,110
1179,ECE 105,002,129
1179,ECE 105,003,158
1179,ECE 105,004,137
1179,ECE 150,001,246
1179,ECE 150,002,60
1179,ECE 150,003,82
1179,ECE 190,001,103
1179,ECE 190,002,135
1179,ECE 190,003,137
1179,ECE 200A,001,120
1179,ECE 200A,002,0
1179,ECE 200B,001,109
1179,ECE 200B,002,97
1179,ECE 200B,003,0
1179,ECE 205,001,133
1179,ECE 206,001,44
1179,ECE 207,001,113
1179,ECE 207,002,97
1179,ECE 209,001,43
1179,ECE 222,001,136
1179,ECE 222,002,131
1179,ECE 224,001,119
1179,ECE 224,002,99
1179,ECE 240,001,136
1179,ECE 242,001,120
1179,ECE 242,002,98
1179,ECE 250,001,129
1179,ECE 254,001,71
1179,ECE 254,002,107
1179,ECE 254,003,1
1179,ECE 290,001,131
1179,ECE 300A,001,0
1179,ECE 300B,001,128
1179,ECE 300B,002,9
1179,ECE 316,001,1
1179,ECE 318,001,131
1179,ECE 318,002,2
1179,ECE 327,001,1
1179,ECE 356,001,97
1179,ECE 356,002,4
1179,ECE 358,001,96
1179,ECE 358,002,7
1179,ECE 361,001,50
1179,ECE 361,002,1
1179,ECE 390,001,132
1179,ECE 400A,001,0
1179,ECE 400B,001,1
1179,ECE 403,001,1
1179,ECE 409,001,2
1179,ECE 451,001,4
1179,ECE 457B,001,1
1179,ECE 458,001,2
1179,ECE 484,001,123
1179,ECE 600,001,19
1179,ECE 601,001,29
1179,ECE 604,001,7
1179,ECE 606,001,60
1179,ECE 611,001,13
1179,ECE 613,001,48
1179,ECE 614,001,8
1179,ECE 621,001,22
1179,ECE 630,001,21
1179,ECE 633,001,15
1179,ECE 635,001,12
1179,ECE 636,001,9
1179,ECE 637,001,7
1179,ECE 639,001,6
1179,ECE 650,001,87
1179,ECE 651,001,41
1179,ECE 658,001,16
1179,ECE 662,001,18
1179,ECE 664,001,15
1179,ECE 671,001,22
1179,ECE 675,001,13
1179,ECE 682,001,22
1179,ECE 725,001,6
1179,ECE 730,001,3
1179,ECE 730,002,6
1179,ECE 750,001,14
1179,ECE 750,002,5
1179,ECE 770,001,1
1179,ECE 770,002,6
1179,ECE 6604PD,001,14
1179,ECE 6610PD,001,3
1179,ECE 6616PD,001,22
1179,CM 740,001,12
1179,CM 762,001,2
1179,CM 763,001,10
1179,CM 770,001,11
1179,MATBUS 4XX,001,1
1179,MATBUS 470,001,34
1179,MATBUS 470,002,1
1179,MATBUS 471,001,63
1179,MATH 97,001,9
1179,MATH 103,001,42
1179,MATH 103,081,39
1179,MATH 104,001,106
1179,MATH 106,001,81
1179,MATH 109,001,85
1179,MATH 109,002,151
1179,MATH 109,003,147
1179,MATH 114,001,135
1179,MATH 114,002,139
1179,MATH 115,001,124
1179,MATH 115,002,114
1179,MATH 115,003,135
1179,MATH 115,004,135
1179,MATH 115,005,111
1179,MATH 115,006,106
1179,MATH 115,007,115
1179,MATH 115,008,109
1179,MATH 115,009,88
1179,MATH 115,010,140
1179,MATH 115,011,1
1179,MATH 116,001,121
1179,MATH 116,002,138
1179,MATH 116,003,79
1179,MATH 116,004,110
1179,MATH 116,005,103
1179,MATH 116,006,112
1179,MATH 116,007,104
1179,MATH 116,008,89
1179,MATH 117,001,107
1179,MATH 117,002,127
1179,MATH 117,003,126
1179,MATH 117,004,111
1179,MATH 117,005,133
1179,MATH 117,006,1
1179,MATH 124,001,272
1179,MATH 124,002,221
1179,MATH 127,001,116
1179,MATH 127,002,116
1179,MATH 127,003,111
1179,MATH 127,004,116
1179,MATH 127,005,99
1179,MATH 127,006,59
1179,MATH 127,007,102
1179,MATH 127,008,110
1179,MATH 127,009,107
1179,MATH 127,010,58
1179,MATH 127,081,53
1179,MATH 127,082,0
1179,MATH 128,001,103
1179,MATH 128,081,34
1179,MATH 135,001,56
1179,MATH 135,002,60
1179,MATH 135,003,0
1179,MATH 135,004,0
1179,MATH 135,005,50
1179,MATH 135,006,50
1179,MATH 135,007,55
1179,MATH 135,008,59
1179,MATH 135,009,40
1179,MATH 135,010,59
1179,MATH 135,011,51
1179,MATH 135,012,58
1179,MATH 135,013,52
1179,MATH 135,014,0
1179,MATH 135,015,59
1179,MATH 135,016,43
1179,MATH 135,017,38
1179,MATH 135,018,59
1179,MATH 135,019,59
1179,MATH 135,020,59
1179,MATH 135,021,42
1179,MATH 135,022,50
1179,MATH 135,023,60
1179,MATH 135,024,60
1179,MATH 135,025,51
1179,MATH 135,026,49
1179,MATH 135,027,59
1179,MATH 135,028,59
1179,MATH 135,029,37
1179,MATH 135,030,64
1179,MATH 135,031,70
1179,MATH 136,001,96
1179,MATH 136,002,93
1179,MATH 136,003,101
1179,MATH 136,081,38
1179,MATH 137,001,46
1179,MATH 137,002,134
1179,MATH 137,003,163
1179,MATH 137,004,176
1179,MATH 137,005,170
1179,MATH 137,006,111
1179,MATH 137,007,183
1179,MATH 137,008,147
1179,MATH 137,009,78
1179,MATH 137,010,105
1179,MATH 137,011,132
1179,MATH 137,081,4
1179,MATH 138,001,77
1179,MATH 138,002,83
1179,MATH 138,003,34
1179,MATH 145,001,76
1179,MATH 145,002,85
1179,MATH 147,001,56
1179,MATH 147,002,55
1179,MATH 207,001,27
1179,MATH 215,001,130
1179,MATH 217,001,75
1179,MATH 218,001,57
1179,MATH 225,001,39
1179,MATH 227,001,108
1179,MATH 228,001,99
1179,MATH 229,001,14
1179,MATH 235,001,111
1179,MATH 235,002,111
1179,MATH 235,003,112
1179,MATH 235,004,90
1179,MATH 235,005,145
1179,MATH 235,006,1
1179,MATH 237,001,130
1179,MATH 237,002,112
1179,MATH 237,003,123
1179,MATH 237,004,92
1179,MATH 237,005,108
1179,MATH 239,001,97
1179,MATH 239,002,87
1179,MATH 239,003,103
1179,MATH 239,004,99
1179,MATH 239,005,2
1179,MATH 245,001,66
1179,MATH 247,001,71
1179,MATH 249,001,45
1179,MATH 600,081,67
1179,MATH 640,081,44
1179,MATH 650,081,29
1179,MATH 674,081,38
1179,MATH 674,082,58
1179,MATH 674,083,39
1179,MATH 692,081,69
1179,MTHEL 131,001,163
1179,MTHEL 300,001,19
1179,STAT 3XX,001,1
1179,STAT 4XX,001,3
1179,STAT 202,001,231
1179,STAT 202,002,250
1179,STAT 206,001,115
1179,STAT 220,001,30
1179,STAT 221,001,26
1179,STAT 230,001,248
1179,STAT 230,002,89
1179,STAT 230,003,199
1179,STAT 230,004,249
1179,STAT 230,005,61
1179,STAT 230,081,52
1179,STAT 231,001,308
1179,STAT 231,002,181
1179,STAT 231,003,1
1179,STAT 231,081,90
1179,STAT 240,001,92
1179,STAT 322,001,61
1179,STAT 330,001,154
1179,STAT 330,002,143
1179,STAT 331,001,140
1179,STAT 331,002,73
1179,STAT 331,003,3
1179,STAT 332,001,209
1179,STAT 333,001,147
1179,STAT 333,002,49
1179,STAT 333,003,1
1179,STAT 334,001,52
1179,STAT 337,001,87
1179,STAT 341,001,117
1179,STAT 341,002,1
1179,STAT 371,001,108
1179,STAT 372,001,88
1179,STAT 373,001,69
1179,STAT 430,001,120
1179,STAT 430,002,3
1179,STAT 431,001,105
1179,STAT 431,002,1
1179,STAT 433,001,75
1179,STAT 441,001,41
1179,STAT 442,001,71
1179,STAT 443,001,169
1179,STAT 443,002,2
1179,STAT 830,001,29
1179,STAT 831,001,12
1179,STAT 833,001,13
1179,STAT 841,001,39
1179,STAT 842,001,1
1179,STAT 845,001,7
1179,STAT 850,001,29
1179,STAT 901,001,33
1179,STAT 906,001,23
1179,STAT 931,001,7
1179,STAT 932,001,5
1179,STAT 946,001,29
1179,STAT 946,002,10
1179,STAT 947,001,10
1179,STAT 974,001,9
1179,SYDE 101,001,94
1179,SYDE 101L,101,95
1179,SYDE 111,001,90
1179,SYDE 111,002,70
1179,SYDE 113,001,95
1179,SYDE 113,002,70
1179,SYDE 121,001,95
1179,SYDE 121,002,1
1179,SYDE 161,001,95
1179,SYDE 181,001,96
1179,SYDE 182,001,93
1179,SYDE 202,001,86
1179,SYDE 212,001,87
1179,SYDE 252,001,85
1179,SYDE 252,002,88
1179,SYDE 262,001,84
1179,SYDE 283,001,2
1179,SYDE 286,001,86
1179,SYDE 292,001,90
1179,SYDE 401,001,92
1179,SYDE 411,001,92
1179,SYDE 461,001,83
1179,SYDE 533,001,63
1179,SYDE 543,001,50
1179,SYDE 553,001,14
1179,SYDE 575,001,60
1179,SYDE 631,001,19
1179,SYDE 677,001,29
1179,SYDE 682,001,13
1179,SYDE 740,001,5
1179,SYDE 740,002,4
1179,SYDE 740,003,2
1179,SYDE 750,001,1
1179,SYDE 750,002,1
1179,SYDE 770,001,20
1179,SYDE 780,001,3
1179,EARTH 1XX,001,1
1179,EARTH 121,001,335
1179,EARTH 121,081,92
1179,EARTH 122,001,1
1179,EARTH 123,001,160
1179,EARTH 231,001,105
1179,EARTH 235,001,105
1179,EARTH 260,001,100
1179,EARTH 331,001,42
1179,EARTH 342,001,55
1179,EARTH 342,002,65
1179,EARTH 421,001,55
1179,EARTH 440,001,46
1179,EARTH 444,001,85
1179,EARTH 458,001,52
1179,EARTH 461,001,13
1179,EARTH 625,001,6
1179,EARTH 626,001,6
1179,EARTH 627,001,8
1179,EARTH 650,001,20
1179,EARTH 653,001,8
1179,EARTH 668,001,1
1179,EARTH 691,001,1
1179,EARTH 691,002,2
1179,EARTH 691,003,4
1179,EARTH 691,004,1
1179,EARTH 691,005,1
1179,EARTH 692,001,2
1179,EARTH 692,002,1
1179,EARTH 695,001,8
1179,SE 101,001,139
1179,SE 101,101,139
1179,SE 201,001,128
1179,SE 212,001,85
1179,SE 212,002,48
1179,SE 302,001,100
1179,SE 380,001,100
1179,SE 380,002,0
1179,SE 390,001,102
1179,SE 463,001,0
1179,SE 464,001,104
1179,SE 464,002,1
1179,SE 490,001,0
1179,BIOL 1XX,001,2
1179,BIOL 2XX,001,3
1179,BIOL 3XX,001,2
1179,BIOL 110,001,305
1179,BIOL 110W,002,0
1179,BIOL 130,001,580
1179,BIOL 130,002,436
1179,BIOL 130,003,433
1179,BIOL 150,001,387
1179,BIOL 225,001,118
1179,BIOL 239,081,111
1179,BIOL 240,001,387
1179,BIOL 240,002,392
1179,BIOL 266,001,155
1179,BIOL 273,081,108
1179,BIOL 301,001,351
1179,BIOL 303,001,216
1179,BIOL 308,001,383
1179,BIOL 309,001,249
1179,BIOL 310,001,32
1179,BIOL 323,001,24
1179,BIOL 325,001,69
1179,BIOL 331,001,2
1179,BIOL 342,001,115
1179,BIOL 345,001,84
1179,BIOL 350,001,105
1179,BIOL 354,001,124
1179,BIOL 359,001,200
1179,BIOL 370,001,87
1179,BIOL 370,002,1
1179,BIOL 376,001,44
1179,BIOL 377,001,25
1179,BIOL 416W,002,2
1179,BIOL 434,001,77
1179,BIOL 439,001,192
1179,BIOL 443,001,94
1179,BIOL 444,001,16
1179,BIOL 447,001,82
1179,BIOL 448,001,27
1179,BIOL 452,001,7
1179,BIOL 456,001,17
1179,BIOL 462,001,129
1179,BIOL 469,001,55
1179,BIOL 469,002,1
1179,BIOL 472,001,16
1179,BIOL 473,001,89
1179,BIOL 479,001,115
1179,BIOL 483,001,49
1179,BIOL 605,001,5
1179,BIOL 650,001,7
1179,BIOL 651,001,5
1179,BIOL 669,001,0
1179,BIOL 680,001,1
1179,BIOL 680,002,0
1179,BIOL 680,003,0
1179,BIOL 680,004,0
1179,BIOL 680,005,0
1179,BIOL 681,001,0
1179,BIOL 681,002,0
1179,BIOL 681,003,0
1179,BIOL 681,004,0
1179,BIOL 681,005,0
1179,BIOL 690,001,22
1179,ACC 770,001,0
1179,ACC 772,001,1
1179,ACC 781,001,3
1179,ENGL 1XX,001,3
1179,ENGL 2XX,001,2
1179,ENGL 3XX,001,2
1179,ENGL 4XX,001,1
1179,ENGL 100A,001,39
1179,ENGL 100B,001,29
1179,ENGL 101A,001,35
1179,ENGL 101A,002,18
1179,ENGL 101B,001,36
1179,ENGL 101B,081,33
1179,ENGL 104,001,34
1179,ENGL 108A,001,39
1179,ENGL 108A,002,41
1179,ENGL 108D,001,33
1179,ENGL 108D,002,35
1179,ENGL 108E,001,26
1179,ENGL 108F,001,28
1179,ENGL 108P,001,36
1179,ENGL 108P,002,39
1179,ENGL 109,001,25
1179,ENGL 109,002,23
1179,ENGL 109,003,24
1179,ENGL 109,004,26
1179,ENGL 109,005,25
1179,ENGL 109,006,25
1179,ENGL 109,007,24
1179,ENGL 109,008,24
1179,ENGL 109,009,24
1179,ENGL 109,010,24
1179,ENGL 109,011,21
1179,ENGL 109,012,25
1179,ENGL 109,013,22
1179,ENGL 109,014,21
1179,ENGL 109,015,25
1179,ENGL 109,016,25
1179,ENGL 109,017,25
1179,ENGL 109,018,24
1179,ENGL 109,019,25
1179,ENGL 109,020,25
1179,ENGL 109,021,24
1179,ENGL 109,022,24
1179,ENGL 109,023,23
1179,ENGL 109,024,25
1179,ENGL 109,025,23
1179,ENGL 109,026,25
1179,ENGL 109,027,25
1179,ENGL 109,028,25
1179,ENGL 109,029,23
1179,ENGL 109,030,22
1179,ENGL 109,031,25
1179,ENGL 109,032,18
1179,ENGL 109,033,24
1179,ENGL 109,034,24
1179,ENGL 109,035,22
1179,ENGL 109,036,24
1179,ENGL 109,037,21
1179,ENGL 109,038,23
1179,ENGL 109,039,27
1179,ENGL 109,040,25
1179,ENGL 109,081,356
1179,ENGL 119,001,22
1179,ENGL 119,002,0
1179,ENGL 119,003,24
1179,ENGL 119,004,24
1179,ENGL 140R,001,25
1179,ENGL 140R,002,23
1179,ENGL 140R,003,21
1179,ENGL 140R,004,24
1179,ENGL 140R,005,24
1179,ENGL 140R,006,16
1179,ENGL 190,081,34
1179,ENGL 200A,001,27
1179,ENGL 200A,002,33
1179,ENGL 200A,003,28
1179,ENGL 200A,081,35
1179,ENGL 204,001,5
1179,ENGL 206,001,19
1179,ENGL 208A,001,40
1179,ENGL 208B,001,1
1179,ENGL 208G,001,27
1179,ENGL 208K,001,0
1179,ENGL 210C,001,36
1179,ENGL 210F,081,172
1179,ENGL 210H,001,24
1179,ENGL 210I,001,23
1179,ENGL 210J,001,23
1179,ENGL 213,001,8
1179,ENGL 220A,001,0
1179,ENGL 251A,001,24
1179,ENGL 251A,002,25
1179,ENGL 251A,003,26
1179,ENGL 251A,004,20
1179,ENGL 251A,081,33
1179,ENGL 272W,001,1
1179,ENGL 281W,001,1
1179,ENGL 292,001,28
1179,ENGL 292,002,24
1179,ENGL 293,001,18
1179,ENGL 294,001,20
1179,ENGL 295,001,28
1179,ENGL 305A,001,20
1179,ENGL 306A,001,39
1179,ENGL 306A,081,47
1179,ENGL 309B,001,38
1179,ENGL 309C,001,38
1179,ENGL 310B,001,8
1179,ENGL 320,001,33
1179,ENGL 347,001,29
1179,ENGL 361,001,1
1179,ENGL 362,001,14
1179,ENGL 362,081,23
1179,ENGL 365,001,1
1179,ENGL 365,002,1
1179,ENGL 366,001,0
1179,ENGL 371,001,23
1179,ENGL 378,001,3
1179,ENGL 392A,001,27
1179,ENGL 430B,001,16
1179,ENGL 451B,001,13
1179,ENGL 460D,001,9
1179,ENGL 470A,001,19
1179,ENGL 481,001,1
1179,ENGL 484,001,1
1179,ENGL 485,001,14
1179,ENGL 486,001,1
1179,ENGL 494,001,23
1179,ENGL 700,001,28
1179,ENGL 720,001,13
1179,ENGL 755,001,12
1179,ENGL 760,001,17
1179,ENGL 785,001,13
1179,ENGL 791,001,11
1179,ENGL 794,001,15
