term,ccode,section,enrolled
1195,MTHEL 300,001,5
1195,MTHEL 300,002,5
1195,MTHEL 300,003,5
1195,SE 202,001,112
1195,SE 401,001,103
1195,SE 463,001,49
1195,SE 463,002,54
1195,SE 490,001,106
1195,ACC 605,001,12
1195,ACC 606,001,35
1195,ACC 606,002,30
1195,ACC 606,003,33
1195,ACC 609,001,24
1195,ACC 609,002,21
1195,ACC 610,001,43
1195,ACC 610,002,41
1195,ACC 610,003,47
1195,ACC 610,004,46
1195,ACC 622,001,0
1195,ACC 623,001,34
1195,ACC 690,001,28
1195,ACC 690,002,32
1195,ACC 690,003,27
1195,ACC 690,004,50
1195,ACC 690,005,29
1195,ACC 690,006,25
1195,ACC 690,007,28
1195,ACC 690,008,31
1195,ACC 690,009,31
1195,ACC 690,010,28
1195,ACC 690,011,32
1195,ECE 102,001,127
1195,ECE 102,002,116
1195,ECE 106,001,130
1195,ECE 106,002,116
1195,ECE 108,001,128
1195,ECE 108,002,115
1195,ECE 108,003,1
1195,ECE 124,001,131
1195,ECE 124,002,114
1195,ECE 140,001,123
1195,ECE 140,002,115
1195,ECE 192,001,127
1195,ECE 192,002,115
1195,ECE 202,001,127
1195,ECE 206,001,43
1195,ECE 207,001,131
1195,ECE 208,001,94
1195,ECE 209,001,35
1195,ECE 224,001,100
1195,ECE 252,001,98
1195,ECE 260,001,35
1195,ECE 300A,001,103
1195,ECE 300A,002,105
1195,ECE 316,001,104
1195,ECE 316,002,104
1195,ECE 327,001,58
1195,ECE 327,002,110
1195,ECE 331,001,52
1195,ECE 351,001,55
1195,ECE 351,002,106
1195,ECE 358,001,105
1195,ECE 375,001,52
1195,ECE 380,001,106
1195,ECE 380,002,107
1195,ECE 400A,001,308
1195,ECE 400A,002,0
1195,ECE 400B,001,2
1195,ECE 403,001,37
1195,ECE 413,001,24
1195,ECE 414,001,6
1195,ECE 429,001,49
1195,ECE 432,001,11
1195,ECE 433,001,4
1195,ECE 445,001,15
1195,ECE 452,001,19
1195,ECE 452,002,25
1195,ECE 454,001,117
1195,ECE 454,002,88
1195,ECE 455,001,48
1195,ECE 457A,001,142
1195,ECE 457A,002,0
1195,ECE 458,001,135
1195,ECE 458,002,1
1195,ECE 462,001,24
1195,ECE 463,001,18
1195,ECE 473,001,24
1195,ECE 475,001,2
1195,ECE 481,001,27
1195,ECE 486,001,32
1195,ECE 493,001,89
1195,ECE 603,001,8
1195,ECE 608,001,34
1195,ECE 614,001,0
1195,ECE 632,001,26
1195,ECE 652,001,29
1195,ECE 653,001,56
1195,ECE 654,001,12
1195,ECE 657,001,45
1195,ECE 659,001,0
1195,ECE 663,001,16
1195,ECE 665,001,26
1195,ECE 669,001,0
1195,ECE 700,001,7
1195,ECE 700,002,5
1195,ECE 730,001,9
1195,ECE 740,001,6
1195,ECE 750,001,4
1195,ECE 780,001,15
1195,ECE 6602PD,081,11
1195,ECE 6605PD,081,11
1195,ECE 6607PD,081,0
1195,ECE 6608PD,081,0
1195,ECE 6616PD,081,10
1195,ECE 6617PD,081,0
