term,ccode,section,enrolled
1199,PHYS 342,001,56
1199,PHYS 358,001,48
1199,PHYS 359,001,36
1199,PHYS 363,001,38
1199,PHYS 364,001,31
1199,PHYS 380,001,34
1199,PHYS 434,001,99
1199,PHYS 442,001,83
1199,PHYS 454,001,58
1199,PHYS 461,001,14
1199,PHYS 474,001,52
1199,PHYS 475,001,84
1199,PHYS 491,001,11
1199,PHYS 601,001,28
1199,PHYS 602,001,26
1199,PHYS 603,001,26
1199,PHYS 604,001,26
1199,PHYS 605,001,26
1199,PHYS 611,001,26
1199,PHYS 701,001,22
1199,PHYS 704,001,22
1199,PHYS 767,001,6
1199,PHYS 768,001,0
1199,PHYS 768,002,0
1199,PHYS 776,001,0
1199,PHYS 781,001,14
1199,PHYS 786,001,14
1199,PHYS 790,001,8
1199,CO 227,001,67
1199,CO 250,001,120
1199,CO 250,002,121
1199,CO 255,001,33
1199,CO 330,001,44
1199,CO 342,001,70
1199,CO 351,001,67
1199,CO 367,001,41
1199,CO 370,001,130
1199,CO 372,001,67
1199,CO 442,001,7
1199,CO 450,001,11
1199,CO 456,001,81
1199,CO 485,001,15
1199,CO 487,001,155
1199,CO 602,001,16
1199,CO 631,001,8
1199,CO 642,001,12
1199,CO 650,001,13
1199,CO 673,001,8
1199,CO 681,001,7
1199,CO 685,001,11
1199,CO 687,001,6
1199,CO 690,001,1
1199,CO 749,001,19
1199,CO 759,001,6
1199,QIC 710,001,30
1199,QIC 820,001,15
1199,QIC 880,001,10
1199,QIC 890,001,3
1199,QIC 890,002,8
1199,QIC 890,003,2
1199,QIC 890,004,5
1199,QIC 890,005,0
1199,COMM 101,001,98
1199,COMM 231,001,114
1199,COMM 421,001,15
1199,COMM 431,001,45
1199,COMM 433,001,12
1199,ECE 105,001,142
1199,ECE 105,002,149
1199,ECE 105,003,151
1199,ECE 105,004,137
1199,ECE 109,001,114
1199,ECE 150,001,148
1199,ECE 150,002,151
1199,ECE 150,003,151
1199,ECE 190,001,134
1199,ECE 190,002,151
1199,ECE 190,003,144
1199,ECE 201,001,115
1199,ECE 202,001,118
1199,ECE 202,002,119
1199,ECE 204,001,116
1199,ECE 205,001,117
1199,ECE 206,001,47
1199,ECE 207,001,118
1199,ECE 207,002,122
1199,ECE 208,001,70
1199,ECE 208,002,120
1199,ECE 209,001,47
1199,ECE 222,001,115
1199,ECE 222,002,135
1199,ECE 224,001,102
1199,ECE 224,002,123
1199,ECE 240,001,129
1199,ECE 250,001,120
1199,ECE 252,001,78
1199,ECE 252,002,123
1199,ECE 260,001,49
1199,ECE 300B,001,139
1199,ECE 318,001,134
1199,ECE 356,001,142
1199,ECE 358,001,146
1199,ECE 361,001,36
1199,ECE 390,001,128
1199,ECE 400A,081,4
1199,ECE 451,001,8
1199,ECE 484,001,87
1199,ECE 484,002,101
1199,ECE 601,001,19
1199,ECE 604,001,12
1199,ECE 606,001,70
1199,ECE 611,001,12
1199,ECE 613,001,98
1199,ECE 621,001,9
1199,ECE 627,001,15
1199,ECE 630,001,32
1199,ECE 635,001,12
1199,ECE 636,001,7
1199,ECE 637,001,16
1199,ECE 639,001,0
1199,ECE 650,001,94
1199,ECE 650,002,48
1199,ECE 655,001,53
1199,ECE 662,001,24
1199,ECE 669,001,8
1199,ECE 671,001,20
1199,ECE 675,001,20
1199,ECE 682,001,13
1199,ECE 700,001,18
1199,ECE 710,001,0
1199,ECE 730,001,5
1199,ECE 730,002,7
1199,ECE 750,001,10
1199,ECE 750,002,9
1199,ECE 750,003,5
1199,ECE 760,001,4
1199,ECE 760,081,32
1199,ECE 770,001,6
1199,ECE 6601PD,081,4
1199,ECE 6604PD,081,24
1199,ECE 6610PD,081,6
1199,CM 740,001,12
1199,CM 762,001,3
1199,CM 763,001,4
1199,CM 770,001,12
1199,MATBUS 470,001,41
1199,MATBUS 470,002,0
1199,MATBUS 471,001,60
1199,MATH 97,001,56
1199,MATH 103,001,47
1199,MATH 103,081,40
1199,MATH 104,001,78
1199,MATH 106,001,94
1199,MATH 114,001,129
1199,MATH 114,002,104
1199,MATH 115,001,153
1199,MATH 115,002,138
1199,MATH 115,003,151
1199,MATH 115,004,152
1199,MATH 115,005,110
1199,MATH 115,006,106
1199,MATH 115,007,136
1199,MATH 115,008,124
1199,MATH 115,009,89
1199,MATH 115,010,134
1199,MATH 116,001,155
1199,MATH 116,002,113
1199,MATH 116,003,67
1199,MATH 116,004,79
1199,MATH 116,005,105
1199,MATH 116,006,102
1199,MATH 116,007,136
1199,MATH 116,008,121
1199,MATH 116,009,85
1199,MATH 117,001,130
1199,MATH 117,002,149
1199,MATH 117,003,148
1199,MATH 117,004,117
1199,MATH 117,005,136
1199,MATH 124,001,257
1199,MATH 127,001,114
1199,MATH 127,002,119
1199,MATH 127,003,115
1199,MATH 127,004,113
1199,MATH 127,005,68
1199,MATH 127,006,37
1199,MATH 127,007,119
1199,MATH 127,008,82
1199,MATH 127,009,66
1199,MATH 127,010,75
1199,MATH 127,081,34
1199,MATH 128,001,104
1199,MATH 128,081,73
1199,MATH 135,001,61
1199,MATH 135,002,65
1199,MATH 135,003,62
1199,MATH 135,004,58
1199,MATH 135,005,60
1199,MATH 135,006,60
1199,MATH 135,007,50
1199,MATH 135,008,44
1199,MATH 135,009,28
1199,MATH 135,010,56
1199,MATH 135,011,59
1199,MATH 135,012,59
1199,MATH 135,013,52
1199,MATH 135,014,48
1199,MATH 135,015,28
1199,MATH 135,016,61
1199,MATH 135,017,65
1199,MATH 135,018,26
1199,MATH 135,019,58
1199,MATH 135,020,45
1199,MATH 135,021,59
1199,MATH 135,022,45
1199,MATH 135,023,47
1199,MATH 135,024,60
1199,MATH 135,025,50
1199,MATH 135,026,41
1199,MATH 135,027,74
1199,MATH 135,028,61
1199,MATH 136,001,94
1199,MATH 136,002,93
1199,MATH 136,081,48
1199,MATH 137,001,167
1199,MATH 137,002,143
1199,MATH 137,003,173
1199,MATH 137,004,180
1199,MATH 137,005,104
1199,MATH 137,006,179
1199,MATH 137,007,178
1199,MATH 137,008,177
1199,MATH 137,009,89
1199,MATH 137,081,12
1199,MATH 138,001,40
1199,MATH 138,002,30
1199,MATH 138,003,43
1199,MATH 138,081,55
1199,MATH 145,001,44
1199,MATH 145,002,67
1199,MATH 147,001,56
1199,MATH 147,002,49
1199,MATH 207,001,26
1199,MATH 217,001,77
1199,MATH 218,001,51
1199,MATH 225,001,41
1199,MATH 227,001,170
1199,MATH 228,001,123
1199,MATH 229,001,14
1199,MATH 235,001,120
1199,MATH 235,002,117
1199,MATH 235,003,95
1199,MATH 235,004,117
1199,MATH 235,005,91
1199,MATH 235,081,145
1199,MATH 237,001,123
1199,MATH 237,002,124
1199,MATH 237,003,122
1199,MATH 237,004,136
1199,MATH 237,005,143
1199,MATH 239,001,97
1199,MATH 239,002,94
1199,MATH 239,003,82
1199,MATH 239,004,96
1199,MATH 245,001,44
1199,MATH 247,001,38
1199,MATH 249,001,47
1199,MATH 600,081,103
1199,MATH 630,081,49
1199,MATH 641,081,30
1199,MATH 647,081,71
1199,MATH 674,081,23
1199,MATH 674,082,14
1199,MATH 692,081,106
1199,MTHEL 131,001,145
1199,MTHEL 300,001,18
1199,MTHEL 300,002,18
1199,MTHEL 300,003,18
1199,MTHEL 300,004,18
1199,MTHEL 300,005,12
1199,MTHEL 300,006,16
1199,STAT 202,001,282
1199,STAT 202,002,263
1199,STAT 206,001,112
1199,STAT 220,001,60
1199,STAT 221,001,25
1199,STAT 230,001,177
1199,STAT 230,002,153
1199,STAT 230,003,300
1199,STAT 230,004,186
1199,STAT 230,081,140
1199,STAT 231,001,187
1199,STAT 231,002,170
1199,STAT 231,003,67
1199,STAT 231,081,108
1199,STAT 240,001,40
1199,STAT 322,001,35
1199,STAT 330,001,114
1199,STAT 330,002,146
1199,STAT 331,001,132
1199,STAT 331,002,104
1199,STAT 332,001,120
1199,STAT 332,002,99
1199,STAT 333,001,108
1199,STAT 333,002,78
1199,STAT 334,001,38
1199,STAT 337,001,119
1199,STAT 341,001,225
1199,STAT 371,001,94
1199,STAT 372,001,129
1199,STAT 373,001,58
1199,STAT 430,001,150
1199,STAT 431,001,154
1199,STAT 433,001,46
1199,STAT 441,001,42
1199,STAT 442,001,84
1199,STAT 443,001,163
1199,STAT 468,001,3
1199,STAT 830,001,22
1199,STAT 831,001,25
1199,STAT 833,001,7
1199,STAT 841,001,35
1199,STAT 842,001,11
1199,STAT 845,001,28
1199,STAT 850,001,54
1199,STAT 890,001,1
1199,STAT 901,001,53
1199,STAT 906,001,19
1199,STAT 931,001,12
1199,STAT 946,001,3
1199,STAT 974,001,21
1199,SYDE 101,001,97
1199,SYDE 101L,101,97
1199,SYDE 111,001,93
1199,SYDE 111,002,93
1199,SYDE 113,001,97
1199,SYDE 113,002,93
1199,SYDE 121,001,97
1199,SYDE 161,001,97
1199,SYDE 181,001,96
1199,SYDE 182,001,104
1199,SYDE 202,001,93
1199,SYDE 211,001,74
1199,SYDE 212,001,98
1199,SYDE 252,001,94
1199,SYDE 252,002,111
1199,SYDE 262,001,95
1199,SYDE 286,001,94
1199,SYDE 292,001,99
1199,SYDE 401,001,84
1199,SYDE 411,001,85
1199,SYDE 461,001,81
1199,SYDE 533,001,68
1199,SYDE 543,001,78
1199,SYDE 553,001,9
1199,SYDE 575,001,80
1199,SYDE 600,001,24
1199,SYDE 631,001,19
1199,SYDE 671,001,29
1199,SYDE 677,001,16
1199,SYDE 682,001,6
1199,SYDE 720,001,9
1199,SYDE 730,001,1
1199,SYDE 740,001,9
1199,SYDE 750,001,6
1199,SYDE 750,002,7
1199,SYDE 770,001,1
1199,SYDE 780,001,5
1199,SYDE 780,002,10
1199,EARTH 121,001,264
1199,EARTH 121,081,183
1199,EARTH 123,001,166
1199,EARTH 123,002,35
1199,EARTH 231,001,73
1199,EARTH 235,001,66
1199,EARTH 260,001,68
1199,EARTH 331,001,43
1199,EARTH 342,001,76
1199,EARTH 342,002,82
1199,EARTH 421,001,39
1199,EARTH 440,001,37
1199,EARTH 444,001,60
1199,EARTH 458,001,43
1199,EARTH 461,001,18
1199,EARTH 491,001,6
1199,EARTH 491,101,6
1199,EARTH 621,001,7
1199,EARTH 625,001,8
1199,EARTH 626,001,0
1199,EARTH 650,001,10
1199,EARTH 668,001,1
1199,EARTH 691,001,0
1199,EARTH 691,002,0
1199,EARTH 691,003,0
1199,EARTH 691,004,0
1199,EARTH 691,005,0
1199,EARTH 691,006,1
1199,EARTH 692,001,0
1199,EARTH 692,002,0
1199,EARTH 692,003,2
1199,EARTH 692,004,1
1199,EARTH 692,005,0
1199,EARTH 692,006,0
1199,EARTH 695,001,4
1199,SE 101,001,133
1199,SE 101,101,133
1199,SE 201,001,130
1199,SE 212,001,64
1199,SE 212,002,71
1199,SE 302,001,90
1199,SE 380,001,91
1199,SE 390,001,100
1199,SE 464,001,95
1199,BIOL 110,001,247
1199,BIOL 130,001,523
1199,BIOL 130,002,435
1199,BIOL 130,003,438
1199,BIOL 150,001,338
1199,BIOL 150,002,55
1199,BIOL 165,001,55
1199,BIOL 225,001,120
1199,BIOL 239,081,99
1199,BIOL 240,001,406
1199,BIOL 240,002,399
1199,BIOL 266,001,196
1199,BIOL 273,081,99
1199,BIOL 301,001,351
1199,BIOL 303,001,320
1199,BIOL 308,001,387
1199,BIOL 309,001,260
1199,BIOL 310,001,55
1199,BIOL 323,001,20
1199,BIOL 325,001,90
1199,BIOL 342,001,124
1199,BIOL 345,001,48
1199,BIOL 350,001,75
1199,BIOL 354,001,126
1199,BIOL 359,001,198
1199,BIOL 370,001,81
1199,BIOL 376,001,64
1199,BIOL 434,001,78
1199,BIOL 439,001,266
1199,BIOL 443,001,92
1199,BIOL 444,001,12
1199,BIOL 447,001,79
1199,BIOL 448,001,22
1199,BIOL 452,001,11
1199,BIOL 456,001,17
1199,BIOL 458,001,17
1199,BIOL 462,001,58
1199,BIOL 469,001,64
1199,BIOL 473,001,94
1199,BIOL 476,001,10
1199,BIOL 479,001,116
1199,BIOL 483,001,30
1199,BIOL 486,001,44
1199,BIOL 614,001,9
1199,BIOL 650,001,0
1199,BIOL 669,001,0
1199,BIOL 678,001,1
1199,BIOL 680,001,1
1199,BIOL 680,002,1
1199,BIOL 680,003,1
1199,BIOL 680,004,0
1199,BIOL 680,005,0
1199,BIOL 681,001,0
1199,BIOL 681,002,0
1199,BIOL 681,003,0
1199,BIOL 681,004,0
1199,BIOL 681,005,0
1199,BIOL 690,001,21
1199,ACC 770,001,1
1199,ACC 772,001,0
1199,ACC 781,001,3
1199,ENGL 100A,001,34
1199,ENGL 100B,001,19
1199,ENGL 101A,001,34
1199,ENGL 101A,002,22
1199,ENGL 101B,001,32
1199,ENGL 101B,002,30
1199,ENGL 101B,081,35
1199,ENGL 104,001,26
1199,ENGL 108A,001,35
1199,ENGL 108A,002,39
1199,ENGL 108D,001,39
1199,ENGL 108D,002,39
1199,ENGL 108E,001,23
1199,ENGL 108F,001,18
1199,ENGL 108G,001,37
1199,ENGL 108P,001,41
1199,ENGL 108P,081,36
1199,ENGL 109,001,25
1199,ENGL 109,002,25
1199,ENGL 109,003,25
1199,ENGL 109,004,24
1199,ENGL 109,005,22
1199,ENGL 109,006,25
1199,ENGL 109,007,22
1199,ENGL 109,008,23
1199,ENGL 109,009,22
1199,ENGL 109,010,25
1199,ENGL 109,011,23
1199,ENGL 109,012,19
1199,ENGL 109,013,21
1199,ENGL 109,014,24
1199,ENGL 109,015,0
1199,ENGL 109,016,19
1199,ENGL 109,017,25
1199,ENGL 109,018,23
1199,ENGL 109,019,23
1199,ENGL 109,020,20
1199,ENGL 109,021,22
1199,ENGL 109,022,24
1199,ENGL 109,023,19
1199,ENGL 109,024,23
1199,ENGL 109,081,162
1199,ENGL 119,001,24
1199,ENGL 119,002,25
1199,ENGL 119,003,24
1199,ENGL 140R,001,22
1199,ENGL 140R,002,23
1199,ENGL 140R,003,16
1199,ENGL 190,001,10
1199,ENGL 191,001,19
1199,ENGL 191,002,22
1199,ENGL 191,003,22
1199,ENGL 191,004,15
1199,ENGL 191,005,15
1199,ENGL 192,001,24
1199,ENGL 192,002,22
1199,ENGL 192,003,25
1199,ENGL 192,004,25
1199,ENGL 192,005,24
1199,ENGL 192,006,22
1199,ENGL 192,007,23
1199,ENGL 192,008,24
1199,ENGL 192,009,26
1199,ENGL 193,001,24
1199,ENGL 193,002,24
1199,ENGL 193,003,24
1199,ENGL 193,004,20
1199,ENGL 193,005,23
1199,ENGL 193,006,22
1199,ENGL 193,007,20
1199,ENGL 193,008,19
1199,ENGL 193,009,26
1199,ENGL 193,010,25
1199,ENGL 193,011,15
1199,ENGL 193,012,25
1199,ENGL 193,013,24
1199,ENGL 193,014,19
1199,ENGL 200A,001,28
1199,ENGL 200A,002,29
1199,ENGL 200A,003,21
1199,ENGL 200A,081,31
1199,ENGL 201,001,18
1199,ENGL 203,001,4
1199,ENGL 204,001,5
1199,ENGL 208A,001,26
1199,ENGL 208B,001,30
1199,ENGL 208N,001,7
1199,ENGL 210C,001,29
1199,ENGL 210C,002,28
1199,ENGL 210F,081,185
1199,ENGL 210H,001,32
1199,ENGL 210I,001,17
1199,ENGL 217,001,24
1199,ENGL 248,001,12
1199,ENGL 292,001,32
1199,ENGL 292,002,31
1199,ENGL 294,001,26
1199,ENGL 303,001,2
1199,ENGL 305A,001,17
1199,ENGL 306A,001,36
1199,ENGL 306A,002,39
1199,ENGL 309A,001,25
1199,ENGL 309C,081,38
1199,ENGL 309G,001,30
1199,ENGL 325,001,30
1199,ENGL 347,001,32
1199,ENGL 350A,001,28
1199,ENGL 362,081,28
1199,ENGL 365,001,0
1199,ENGL 365,002,0
1199,ENGL 366,001,0
1199,ENGL 366,002,0
1199,ENGL 371,001,20
1199,ENGL 378,001,7
1199,ENGL 378,002,7
1199,ENGL 378,003,7
1199,ENGL 378,004,6
1199,ENGL 378,005,6
1199,ENGL 378,006,4
1199,ENGL 406,001,23
1199,ENGL 408C,001,5
1199,ENGL 430B,001,17
1199,ENGL 460B,001,19
1199,ENGL 492,001,12
1199,ENGL 493,001,25
1199,ENGL 700,001,24
1199,ENGL 785,001,13
1199,ENGL 788,001,9
1199,ENGL 792,001,10
1199,ENGL 793,001,16
1199,ENGL 794,001,15
1199,ENGL 794,002,14
1199,ENGL 795,001,12
