term,ccode,section,enrolled
1189,CS 105,001,110
1189,CS 105,002,114
1189,CS 115,001,90
1189,CS 115,002,51
1189,CS 115,003,85
1189,CS 115,004,62
1189,CS 115,005,80
1189,CS 115,006,71
1189,CS 115,007,84
1189,CS 115,008,90
1189,CS 115,009,86
1189,CS 115,010,90
1189,CS 115,011,60
1189,CS 116,001,87
1189,CS 116,002,86
1189,CS 116,003,76
1189,CS 135,001,86
1189,CS 135,002,76
1189,CS 135,003,86
1189,CS 135,004,84
1189,CS 135,005,82
1189,CS 135,006,80
1189,CS 135,007,83
1189,CS 135,008,87
1189,CS 135,009,81
1189,CS 135,010,85
1189,CS 135,011,81
1189,CS 136,001,82
1189,CS 136,002,84
1189,CS 136,003,64
1189,CS 137,001,122
1189,CS 145,001,75
1189,CS 202W,001,1
1189,CS 212W,001,1
1189,CS 230,001,1
1189,CS 234,001,108
1189,CS 234,002,98
1189,CS 240,001,70
1189,CS 240,002,70
1189,CS 240,003,1
1189,CS 241,001,73
1189,CS 241,002,69
1189,CS 241,003,89
1189,CS 241E,001,79
1189,CS 245,001,83
1189,CS 245,002,90
1189,CS 245,003,90
1189,CS 245,004,71
1189,CS 245,005,89
1189,CS 246,001,87
1189,CS 246,002,90
1189,CS 246,003,90
1189,CS 246,004,88
1189,CS 246,005,90
1189,CS 246E,001,53
1189,CS 251,001,69
1189,CS 251,002,69
1189,CS 330,001,109
1189,CS 330,002,110
1189,CS 330,003,2
1189,CS 335,001,59
1189,CS 338,001,111
1189,CS 338,002,1
1189,CS 341,001,93
1189,CS 341,002,87
1189,CS 341,003,93
1189,CS 341,004,88
1189,CS 343,001,128
1189,CS 343,002,119
1189,CS 348,001,112
1189,CS 348,002,87
1189,CS 348,003,73
1189,CS 348,004,6
1189,CS 349,001,80
1189,CS 349,002,78
1189,CS 350,001,78
1189,CS 350,002,83
1189,CS 350,003,82
1189,CS 350,004,98
1189,CS 350,005,2
1189,CS 360,001,66
1189,CS 370,001,86
1189,CS 370,002,85
1189,CS 370,003,86
1189,CS 370,004,2
1189,CS 430,001,72
1189,CS 431,001,1
1189,CS 432,001,46
1189,CS 445,001,48
1189,CS 446,001,1
1189,CS 449,001,3
1189,CS 450,001,3
1189,CS 451,001,47
1189,CS 456,001,83
1189,CS 456,002,83
1189,CS 456,003,4
1189,CS 458,001,62
1189,CS 458,002,58
1189,CS 458,003,1
1189,CS 466,001,55
1189,CS 480,001,69
1189,CS 484,001,61
1189,CS 485,001,7
1189,CS 486,001,80
1189,CS 486,002,78
1189,CS 486,003,2
1189,CS 488,001,42
1189,CS 493,001,22
1189,CS 499R,001,1
1189,CS 499R,002,2
1189,CS 499R,003,1
1189,CS 600,081,10
1189,CS 638,081,19
1189,CS 645,001,1
1189,CS 651,001,31
1189,CS 656,001,5
1189,CS 656,002,2
1189,CS 658,001,1
1189,CS 658,002,2
1189,CS 666,001,15
1189,CS 680,001,34
1189,CS 684,001,11
1189,CS 686,001,9
1189,CS 686,002,10
1189,CS 688,001,5
1189,CS 697,001,17
1189,CS 763,001,16
1189,CS 768,001,5
1189,CS 794,001,29
1189,CS 795,001,6
1189,CS 798,001,25
1189,CS 798,002,5
1189,CS 798,003,20
1189,CS 840,001,12
1189,CS 846,001,16
1189,CS 848,001,8
1189,CS 848,002,17
1189,CS 850,001,12
1189,CS 854,001,10
1189,CS 858,001,13
1189,CS 860,001,6
1189,CS 886,001,17
1189,CS 889,001,20
1189,PMATH 4XX,001,1
1189,PMATH 330,001,57
1189,PMATH 331,001,44
1189,PMATH 336,001,40
1189,PMATH 340,001,45
1189,PMATH 347,001,70
1189,PMATH 351,001,84
1189,PMATH 433,001,22
1189,PMATH 445,001,16
1189,PMATH 451,001,20
1189,PMATH 453,001,17
1189,PMATH 465,001,29
1189,PMATH 467,001,1
1189,PMATH 499,001,1
1189,PMATH 499,002,1
1189,PMATH 651,001,5
1189,PMATH 665,001,6
1189,PMATH 733,001,6
1189,PMATH 745,001,11
1189,PMATH 753,001,5
1189,PMATH 930,001,4
1189,PMATH 950,001,10
1189,PMATH 950,002,8
1189,PMATH 965,001,18
1189,PHYS 1XX,001,1
1189,PHYS 10,001,126
1189,PHYS 10,002,230
1189,PHYS 111,001,191
1189,PHYS 111,002,102
1189,PHYS 111,003,172
1189,PHYS 111,004,110
1189,PHYS 111,005,189
1189,PHYS 115,001,149
1189,PHYS 115,002,120
1189,PHYS 115,003,149
1189,PHYS 115,004,93
1189,PHYS 115,005,2
1189,PHYS 121,001,191
1189,PHYS 121,002,188
1189,PHYS 121,003,164
1189,PHYS 125,001,1
1189,PHYS 141W,001,1
1189,PHYS 224,001,20
1189,PHYS 225,001,112
1189,PHYS 236,001,51
1189,PHYS 236,002,120
1189,PHYS 242,001,1
1189,PHYS 256,001,158
1189,PHYS 256,002,57
1189,PHYS 275,001,103
1189,PHYS 342,001,83
1189,PHYS 358,001,71
1189,PHYS 359,001,1
1189,PHYS 363,001,61
1189,PHYS 364,001,39
1189,PHYS 380,001,42
1189,PHYS 434,001,75
1189,PHYS 442,001,65
1189,PHYS 454,001,38
1189,PHYS 461,001,16
1189,PHYS 468,001,18
1189,PHYS 474,001,25
1189,PHYS 475,001,38
1189,PHYS 491,001,21
1189,PHYS 601,001,33
1189,PHYS 602,001,33
1189,PHYS 603,001,32
1189,PHYS 604,001,33
1189,PHYS 605,001,33
1189,PHYS 611,001,32
1189,PHYS 701,001,27
1189,PHYS 704,001,20
1189,PHYS 745,001,1
1189,PHYS 767,001,5
1189,PHYS 768,001,0
1189,PHYS 768,002,0
1189,PHYS 771,001,11
1189,PHYS 771,002,2
1189,PHYS 771,003,1
1189,PHYS 771,004,2
1189,PHYS 771,005,1
1189,PHYS 776,001,4
1189,CO 4XX,001,1
1189,CO 227,001,26
1189,CO 250,001,108
1189,CO 250,002,109
1189,CO 255,001,10
1189,CO 330,001,49
1189,CO 342,001,74
1189,CO 351,001,64
1189,CO 367,001,39
1189,CO 370,001,134
1189,CO 372,001,63
1189,CO 442,001,5
1189,CO 450,001,12
1189,CO 456,001,69
1189,CO 456,002,2
1189,CO 456W,001,1
1189,CO 466,001,12
1189,CO 485,001,3
1189,CO 499,001,1
1189,CO 602,001,9
1189,CO 642,001,9
1189,CO 650,001,15
1189,CO 666,001,13
1189,CO 673,001,6
1189,CO 681,001,12
1189,CO 685,001,12
1189,CO 759,001,6
1189,QIC 710,001,41
1189,QIC 890,001,0
1189,QIC 890,002,3
1189,QIC 890,003,7
1189,QIC 890,004,8
1189,QIC 890,005,0
1189,QIC 895,001,1
1189,COMM 231,001,128
1189,COMM 421,001,25
1189,COMM 431,001,26
1189,COMM 433,001,13
1189,ECE 103,001,1
1189,ECE 105,001,121
1189,ECE 105,002,118
1189,ECE 105,003,125
1189,ECE 105,004,135
1189,ECE 108,001,1
1189,ECE 150,001,134
1189,ECE 150,002,120
1189,ECE 150,003,131
1189,ECE 150,004,6
1189,ECE 150,005,3
1189,ECE 190,001,128
1189,ECE 190,002,117
1189,ECE 190,003,129
1189,ECE 200B,001,108
1189,ECE 200B,002,106
1189,ECE 200B,003,0
1189,ECE 201,001,132
1189,ECE 201,002,0
1189,ECE 204,001,131
1189,ECE 204,002,0
1189,ECE 205,001,130
1189,ECE 205,002,0
1189,ECE 206,001,56
1189,ECE 207,001,109
1189,ECE 207,002,109
1189,ECE 209,001,58
1189,ECE 222,001,135
1189,ECE 222,002,122
1189,ECE 222,003,0
1189,ECE 224,001,90
1189,ECE 224,002,111
1189,ECE 240,001,135
1189,ECE 240,002,0
1189,ECE 242,001,109
1189,ECE 242,002,112
1189,ECE 250,001,138
1189,ECE 250,002,0
1189,ECE 250,003,1
1189,ECE 254,001,61
1189,ECE 254,002,130
1189,ECE 290,001,132
1189,ECE 290,002,0
1189,ECE 300A,001,0
1189,ECE 300B,001,130
1189,ECE 300B,002,5
1189,ECE 318,001,142
1189,ECE 318,002,1
1189,ECE 327,001,0
1189,ECE 356,001,126
1189,ECE 358,001,124
1189,ECE 361,001,43
1189,ECE 390,001,131
1189,ECE 400A,001,1
1189,ECE 400B,001,0
1189,ECE 405,001,1
1189,ECE 413,001,1
1189,ECE 451,001,2
1189,ECE 484,001,95
1189,ECE 484,002,94
1189,ECE 493,001,0
1189,ECE 600,001,0
1189,ECE 601,001,25
1189,ECE 604,001,16
1189,ECE 606,001,85
1189,ECE 611,001,5
1189,ECE 613,001,54
1189,ECE 621,001,10
1189,ECE 630,001,11
1189,ECE 633,001,15
1189,ECE 635,001,16
1189,ECE 636,001,5
1189,ECE 637,001,14
1189,ECE 650,001,108
1189,ECE 651,001,35
1189,ECE 655,001,31
1189,ECE 662,001,22
1189,ECE 671,001,0
1189,ECE 675,001,9
1189,ECE 682,001,22
1189,ECE 700,001,7
1189,ECE 700,002,15
1189,ECE 710,001,0
1189,ECE 730,001,0
1189,ECE 730,002,0
1189,ECE 730,003,0
1189,ECE 730,004,0
1189,ECE 750,001,0
1189,ECE 750,002,4
1189,ECE 750,003,12
1189,ECE 750,004,2
1189,ECE 750,005,0
1189,ECE 754,001,0
1189,ECE 760,001,11
1189,ECE 770,001,3
1189,ECE 770,002,0
1189,ECE 6603PD,081,12
1189,ECE 6611PD,081,14
1189,ECE 6613PD,081,10
1189,CM 740,001,14
1189,CM 762,001,1
1189,CM 763,001,5
1189,CM 770,001,9
1189,MATBUS 470,001,40
1189,MATBUS 470,002,0
1189,MATBUS 471,001,78
1189,MATBUS 471,002,1
1189,MATH 97,001,7
1189,MATH 103,001,46
1189,MATH 103,081,28
1189,MATH 104,001,91
1189,MATH 106,001,67
1189,MATH 109,001,88
1189,MATH 109,002,158
1189,MATH 109,003,154
1189,MATH 114,001,138
1189,MATH 114,002,138
1189,MATH 115,001,152
1189,MATH 115,002,132
1189,MATH 115,003,119
1189,MATH 115,004,129
1189,MATH 115,005,121
1189,MATH 115,006,121
1189,MATH 115,007,109
1189,MATH 115,008,101
1189,MATH 115,009,89
1189,MATH 115,010,122
1189,MATH 115,011,3
1189,MATH 115,012,1
1189,MATH 116,001,148
1189,MATH 116,002,137
1189,MATH 116,003,82
1189,MATH 116,004,89
1189,MATH 116,005,121
1189,MATH 116,006,118
1189,MATH 116,007,110
1189,MATH 116,008,100
1189,MATH 116,009,93
1189,MATH 117,001,119
1189,MATH 117,002,113
1189,MATH 117,003,125
1189,MATH 117,004,120
1189,MATH 117,005,119
1189,MATH 124,001,293
1189,MATH 127,001,75
1189,MATH 127,002,119
1189,MATH 127,003,103
1189,MATH 127,004,93
1189,MATH 127,005,112
1189,MATH 127,006,107
1189,MATH 127,007,114
1189,MATH 127,008,89
1189,MATH 127,009,62
1189,MATH 127,010,90
1189,MATH 127,081,48
1189,MATH 128,001,107
1189,MATH 128,081,77
1189,MATH 135,001,60
1189,MATH 135,002,60
1189,MATH 135,003,57
1189,MATH 135,004,60
1189,MATH 135,005,60
1189,MATH 135,006,60
1189,MATH 135,007,59
1189,MATH 135,008,58
1189,MATH 135,009,59
1189,MATH 135,010,59
1189,MATH 135,011,53
1189,MATH 135,012,59
1189,MATH 135,013,49
1189,MATH 135,014,53
1189,MATH 135,015,59
1189,MATH 135,016,60
1189,MATH 135,017,57
1189,MATH 135,018,57
1189,MATH 135,019,51
1189,MATH 135,020,48
1189,MATH 135,021,54
1189,MATH 135,022,59
1189,MATH 135,023,60
1189,MATH 135,024,60
1189,MATH 135,025,61
1189,MATH 135,026,59
1189,MATH 135,027,67
1189,MATH 135,028,63
1189,MATH 136,001,80
1189,MATH 136,002,65
1189,MATH 136,003,34
1189,MATH 136,081,38
1189,MATH 137,001,56
1189,MATH 137,002,170
1189,MATH 137,003,191
1189,MATH 137,004,189
1189,MATH 137,005,178
1189,MATH 137,006,157
1189,MATH 137,007,187
1189,MATH 137,008,188
1189,MATH 137,009,168
1189,MATH 137,010,106
1189,MATH 137,081,9
1189,MATH 138,001,43
1189,MATH 138,002,61
1189,MATH 138,003,48
1189,MATH 138,081,75
1189,MATH 145,001,64
1189,MATH 145,002,84
1189,MATH 147,001,87
1189,MATH 147,002,60
1189,MATH 207,001,24
1189,MATH 217,001,64
1189,MATH 218,001,53
1189,MATH 225,001,37
1189,MATH 227,001,127
1189,MATH 228,001,88
1189,MATH 229,001,6
1189,MATH 235,001,109
1189,MATH 235,002,118
1189,MATH 235,003,119
1189,MATH 235,004,113
1189,MATH 235,005,119
1189,MATH 235,006,1
1189,MATH 235,007,1
1189,MATH 235,081,119
1189,MATH 237,001,93
1189,MATH 237,002,119
1189,MATH 237,003,120
1189,MATH 237,004,117
1189,MATH 237,005,113
1189,MATH 239,001,95
1189,MATH 239,002,94
1189,MATH 239,003,96
1189,MATH 239,004,64
1189,MATH 245,001,35
1189,MATH 247,001,32
1189,MATH 249,001,48
1189,MATH 600,081,103
1189,MATH 643,081,33
1189,MATH 647,081,35
1189,MATH 674,081,40
1189,MATH 674,082,37
1189,MATH 692,081,94
1189,MTHEL 131,001,154
1189,MTHEL 300,001,1
1189,MTHEL 300,002,1
1189,MTHEL 300,003,1
1189,STAT 3XX,001,6
1189,STAT 4XX,001,6
1189,STAT 202,001,225
1189,STAT 202,002,348
1189,STAT 206,001,116
1189,STAT 220,001,41
1189,STAT 221,001,18
1189,STAT 230,001,240
1189,STAT 230,002,96
1189,STAT 230,003,201
1189,STAT 230,004,179
1189,STAT 230,005,54
1189,STAT 230,081,76
1189,STAT 231,001,169
1189,STAT 231,002,187
1189,STAT 231,003,46
1189,STAT 231,081,61
1189,STAT 240,001,47
1189,STAT 322,001,37
1189,STAT 330,001,94
1189,STAT 330,002,189
1189,STAT 331,001,114
1189,STAT 331,002,115
1189,STAT 331,003,1
1189,STAT 332,001,117
1189,STAT 332,002,115
1189,STAT 333,001,135
1189,STAT 333,002,110
1189,STAT 333,003,1
1189,STAT 334,001,46
1189,STAT 334,002,1
1189,STAT 337,001,138
1189,STAT 337,002,1
1189,STAT 341,001,173
1189,STAT 341,002,1
1189,STAT 371,001,191
1189,STAT 372,001,97
1189,STAT 372,002,1
1189,STAT 373,001,76
1189,STAT 430,001,102
1189,STAT 430,002,2
1189,STAT 431,001,130
1189,STAT 431,002,2
1189,STAT 433,001,47
1189,STAT 433,002,2
1189,STAT 441,001,59
1189,STAT 442,001,78
1189,STAT 443,001,128
1189,STAT 443,002,2
1189,STAT 450,001,1
1189,STAT 830,001,22
1189,STAT 831,001,16
1189,STAT 833,001,18
1189,STAT 841,001,23
1189,STAT 842,001,10
1189,STAT 845,001,10
1189,STAT 850,001,49
1189,STAT 901,001,45
1189,STAT 906,001,11
1189,STAT 931,001,11
1189,STAT 946,001,40
1189,STAT 946,002,7
1189,STAT 974,001,9
1189,SYDE 101,001,100
1189,SYDE 101L,101,101
1189,SYDE 111,001,102
1189,SYDE 111,002,86
1189,SYDE 113,001,100
1189,SYDE 113,002,83
1189,SYDE 121,001,100
1189,SYDE 161,001,101
1189,SYDE 181,001,100
1189,SYDE 182,001,112
1189,SYDE 202,001,91
1189,SYDE 212,001,91
1189,SYDE 252,001,92
1189,SYDE 252,002,101
1189,SYDE 262,001,92
1189,SYDE 286,001,95
1189,SYDE 286,002,1
1189,SYDE 292,001,97
1189,SYDE 352,001,1
1189,SYDE 401,001,73
1189,SYDE 411,001,75
1189,SYDE 461,001,68
1189,SYDE 533,001,59
1189,SYDE 543,001,72
1189,SYDE 553,001,18
1189,SYDE 575,001,59
1189,SYDE 575,002,1
1189,SYDE 600,001,22
1189,SYDE 631,001,22
1189,SYDE 672,001,21
1189,SYDE 677,001,15
1189,SYDE 682,001,9
1189,SYDE 730,001,3
1189,SYDE 740,001,8
1189,SYDE 750,001,5
1189,SYDE 770,001,16
1189,EARTH 121,001,265
1189,EARTH 121,081,188
1189,EARTH 123,001,125
1189,EARTH 231,001,95
1189,EARTH 235,001,74
1189,EARTH 260,001,71
1189,EARTH 331,001,27
1189,EARTH 342,001,76
1189,EARTH 342,002,47
1189,EARTH 421,001,24
1189,EARTH 435,001,1
1189,EARTH 440,001,34
1189,EARTH 444,001,74
1189,EARTH 458,001,41
1189,EARTH 461,001,16
1189,EARTH 491,001,15
1189,EARTH 491,002,1
1189,EARTH 491,101,15
1189,EARTH 626,001,9
1189,EARTH 627,001,3
1189,EARTH 650,001,18
1189,EARTH 653,001,12
1189,EARTH 668,001,0
1189,EARTH 691,001,0
1189,EARTH 691,002,0
1189,EARTH 691,003,3
1189,EARTH 691,004,1
1189,EARTH 691,005,3
1189,EARTH 692,001,0
1189,EARTH 692,002,0
1189,EARTH 692,003,2
1189,EARTH 692,004,1
1189,EARTH 692,005,0
1189,EARTH 695,001,5
1189,SE 101,001,120
1189,SE 101,101,120
1189,SE 201,001,120
1189,SE 212,001,71
1189,SE 212,002,51
1189,SE 302,001,105
1189,SE 380,001,109
1189,SE 390,001,105
1189,SE 464,001,114
1189,BIOL 1XX,001,1
1189,BIOL 2XX,001,1
1189,BIOL 3XX,001,2
1189,BIOL 110,001,260
1189,BIOL 130,001,586
1189,BIOL 130,002,432
1189,BIOL 130,003,437
1189,BIOL 150,001,299
1189,BIOL 150,002,37
1189,BIOL 165,001,37
1189,BIOL 225,001,116
1189,BIOL 239,081,101
1189,BIOL 240,001,401
1189,BIOL 240,002,395
1189,BIOL 266,001,172
1189,BIOL 273,081,95
1189,BIOL 301,001,384
1189,BIOL 303,001,271
1189,BIOL 308,001,376
1189,BIOL 309,001,249
1189,BIOL 310,001,56
1189,BIOL 321,001,21
1189,BIOL 325,001,87
1189,BIOL 342,001,116
1189,BIOL 345,001,78
1189,BIOL 350,001,107
1189,BIOL 354,001,123
1189,BIOL 359,001,203
1189,BIOL 370,001,80
1189,BIOL 376,001,64
1189,BIOL 377,001,22
1189,BIOL 434,001,70
1189,BIOL 439,001,254
1189,BIOL 443,001,86
1189,BIOL 444,001,19
1189,BIOL 447,001,75
1189,BIOL 448,001,10
1189,BIOL 452,001,11
1189,BIOL 455,001,26
1189,BIOL 456,001,11
1189,BIOL 458,001,22
1189,BIOL 462,001,85
1189,BIOL 469,001,54
1189,BIOL 472,001,16
1189,BIOL 473,001,94
1189,BIOL 479,001,85
1189,BIOL 483,001,34
1189,BIOL 486,001,18
1189,BIOL 605,001,2
1189,BIOL 614,001,1
1189,BIOL 618,001,1
1189,BIOL 645,001,10
1189,BIOL 650,001,4
1189,BIOL 669,001,4
1189,BIOL 680,001,1
1189,BIOL 680,002,0
1189,BIOL 680,003,0
1189,BIOL 680,004,0
1189,BIOL 680,005,0
1189,BIOL 681,001,0
1189,BIOL 681,002,0
1189,BIOL 681,003,0
1189,BIOL 681,004,0
1189,BIOL 681,005,0
1189,BIOL 690,001,16
1189,ACC 770,001,0
1189,ACC 772,001,0
1189,ACC 781,001,2
1189,ENGL 2XX,001,1
1189,ENGL 3XX,001,2
1189,ENGL 4XX,001,1
1189,ENGL 100B,001,19
1189,ENGL 101A,001,30
1189,ENGL 101A,002,24
1189,ENGL 101B,001,36
1189,ENGL 101B,081,36
1189,ENGL 108A,001,31
1189,ENGL 108A,002,55
1189,ENGL 108D,001,36
1189,ENGL 108D,002,31
1189,ENGL 108E,001,25
1189,ENGL 108F,001,24
1189,ENGL 108G,001,39
1189,ENGL 108P,001,39
1189,ENGL 108P,002,39
1189,ENGL 108T,001,26
1189,ENGL 109,001,24
1189,ENGL 109,002,25
1189,ENGL 109,003,24
1189,ENGL 109,004,23
1189,ENGL 109,005,24
1189,ENGL 109,006,25
1189,ENGL 109,007,24
1189,ENGL 109,008,24
1189,ENGL 109,009,25
1189,ENGL 109,010,23
1189,ENGL 109,011,23
1189,ENGL 109,012,25
1189,ENGL 109,013,20
1189,ENGL 109,014,22
1189,ENGL 109,015,24
1189,ENGL 109,016,24
1189,ENGL 109,017,21
1189,ENGL 109,018,15
1189,ENGL 109,019,18
1189,ENGL 109,020,25
1189,ENGL 109,021,22
1189,ENGL 109,022,20
1189,ENGL 109,023,24
1189,ENGL 109,024,25
1189,ENGL 109,081,235
1189,ENGL 119,001,25
1189,ENGL 119,002,24
1189,ENGL 140R,001,25
1189,ENGL 140R,002,24
1189,ENGL 190,081,19
1189,ENGL 200A,001,35
1189,ENGL 200A,002,33
1189,ENGL 200A,003,35
1189,ENGL 200A,081,24
1189,ENGL 204,001,6
1189,ENGL 206,001,15
1189,ENGL 208A,001,33
1189,ENGL 208C,001,19
1189,ENGL 208G,001,16
1189,ENGL 210C,001,24
1189,ENGL 210E,001,38
1189,ENGL 210F,081,164
1189,ENGL 210H,001,13
1189,ENGL 210I,001,20
1189,ENGL 248,001,10
1189,ENGL 251,001,20
1189,ENGL 251,002,25
1189,ENGL 251,003,22
1189,ENGL 251,081,19
1189,ENGL 292,001,27
1189,ENGL 292,002,27
1189,ENGL 294,001,23
1189,ENGL 303,001,4
1189,ENGL 304,001,5
1189,ENGL 305A,001,12
1189,ENGL 306A,001,39
1189,ENGL 306A,081,38
1189,ENGL 306B,001,1
1189,ENGL 309A,001,38
1189,ENGL 309C,001,35
1189,ENGL 309G,001,30
1189,ENGL 310A,001,1
1189,ENGL 310B,001,11
1189,ENGL 320,001,1
1189,ENGL 322,001,30
1189,ENGL 325,001,26
1189,ENGL 330A,001,1
1189,ENGL 330B,001,1
1189,ENGL 350A,001,17
1189,ENGL 362,081,35
1189,ENGL 365,001,0
1189,ENGL 365,002,0
1189,ENGL 366,001,0
1189,ENGL 371,001,17
1189,ENGL 378,001,20
1189,ENGL 378,002,23
1189,ENGL 378,003,21
1189,ENGL 407,001,20
1189,ENGL 408B,001,17
1189,ENGL 430A,001,13
1189,ENGL 460A,001,7
1189,ENGL 485,001,10
1189,ENGL 493,001,24
1189,ENGL 700,001,19
1189,ENGL 710,001,4
1189,ENGL 720,001,7
1189,ENGL 770,001,5
1189,ENGL 785,001,9
1189,ENGL 793,001,11
1189,ENGL 795,001,11
1189,ENGL 799,001,7
